,FIRE_YEAR,DISCOVER_1,STAT_CAU_1,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,Coordinates
1029807,1998,300,Arson,,2.0,36.0317,-81.025,POINT (497747.7115105554 3987464.74494266)
1051890,2002,174,Equipment Use,,0.1,36.0333,-81.0333,POINT (497000.0123814362 3987642.433086148)
1058083,2004,67,Debris Burning,,0.5,36.0333,-81.0333,POINT (497000.0123814362 3987642.433086148)
1038501,2000,343,Miscellaneous,,0.2,36.0333,-81.0667,POINT (493991.0154743622 3987643.977754063)
1012021,1994,328,Equipment Use,,23.0,36.0483,-81.0183,POINT (498351.6708235923 3989305.805755909)
1033692,1999,41,Debris Burning,,0.2,36.0483,-81.0517,POINT (495343.2447235498 3989306.887207225)
1620152,2012,3,Debris Burning,2012/01/03 00:00:00.000,0.1,36.04966667,-81.07866667,POINT (492914.4077593539 3989460.09830693)
1046032,2001,55,Debris Burning,,5.4,36.05,-81.0667,POINT (493992.2841910332 3989496.265140826)
1033694,1999,47,Miscellaneous,,12.0,36.0517,-81.0383,POINT (496550.3664602126 3989683.442242251)
1742098,2014,123,Equipment Use,2014/05/04 00:00:00.000,80.0,36.07088333,-81.02361666,POINT (497873.3929917397 3991810.755250484)
1030124,1998,337,Arson,,0.1,36.0717,-81.0017,POINT (499846.9218547209 3991901.080253401)
1030122,1998,336,Arson,,0.1,36.0717,-81.0017,POINT (499846.9218547209 3991901.080253401)
1749544,2014,26,Debris Burning,2014/01/26 00:00:00.000,1.0,36.0747,-81.00161666,POINT (499854.4318139942 3992233.828047726)
1515517,2011,50,Missing/Undefined,2011/02/19 00:00:00.000,0.1,36.08101667,-81.10118333,POINT (490889.9222817032 3992939.184404087)
513383,2006,68,Debris Burning,,0.2,35.96928,-81.0174,POINT (498431.1713771897 3980541.304851145)
520086,2005,50,Equipment Use,,0.6,36.02262,-81.0014,POINT (499873.8573719866 3986457.347513692)
532206,2008,178,Missing/Undefined,,1.0,36.06769,-81.02229,POINT (497992.7734862263 3991456.535988596)
1038177,2000,309,Smoking,,0.1,36.0,-81.2167,POINT (480469.3297143833 3983970.162403295)
1057862,2004,107,Debris Burning,,1.0,36.0,-81.2667,POINT (475962.9360463015 3983981.336295213)
1045840,2001,35,Debris Burning,,1.0,36.0,-81.35,POINT (468455.2709883819 3984005.085508344)
1033544,1999,37,Debris Burning,,0.1,36.0017,-81.385,POINT (465301.5287068578 3984205.5346227)
1025720,1997,51,Miscellaneous,,0.2,36.005,-81.2617,POINT (476415.0646338128 3984534.690006419)
1516488,2011,5,Missing/Undefined,2011/01/05 00:00:00.000,1.0,36.00766667,-81.21716667,POINT (480429.1644090064 3984820.604223256)
1025719,1997,50,Equipment Use,,0.1,36.0083,-81.195,POINT (482426.9448647707 3984886.625861105)
1677705,2013,81,Miscellaneous,2013/03/22 00:00:00.000,0.1,36.0079,-81.37781667,POINT (465951.6014755881 3984890.677153622)
1033297,1999,27,Smoking,,1.0,36.0083,-81.225,POINT (479723.3938788461 3984892.451431649)
1016849,1995,88,Debris Burning,,2.0,36.0083,-81.235,POINT (478822.2098433232 3984894.578229984)
1033310,1999,99,Debris Burning,,5.0,36.0083,-81.255,POINT (477019.8411606299 3984899.109240028)
1516633,2011,336,Missing/Undefined,2011/12/02 00:00:00.000,0.2,36.00823333,-81.3801,POINT (465745.9736912313 3984928.448759957)
1033320,1999,164,Debris Burning,,1.0,36.015,-81.1683,POINT (484834.3873899428 3985625.271432677)
1038162,2000,139,Debris Burning,,0.1,36.0167,-81.2167,POINT (480473.4483273373 3985822.443220886)
1045577,2001,298,Miscellaneous,,0.1,36.0167,-81.2333,POINT (478977.6417021849 3985825.897285469)
1045989,2001,6,Debris Burning,,0.1,36.0167,-81.3333,POINT (469966.7454094863 3985852.096514326)
1046001,2001,29,Miscellaneous,,0.1,36.0167,-81.3333,POINT (469966.7454094863 3985852.096514326)
1045944,2001,356,Children,,0.5,36.0167,-81.3667,POINT (466957.100124949 3985862.907344611)
1021058,1996,46,Debris Burning,,2.0,36.0183,-81.2083,POINT (481230.7417117694 3985998.256755879)
1006209,1993,39,Debris Burning,,1.0,36.0217,-81.1083,POINT (490241.851464993 3986360.728392917)
1777327,2014,115,Miscellaneous,2014/04/25 00:00:00.000,0.1,36.02213333,-81.2291,POINT (479357.5158944768 3986427.638454773)
1617492,2012,363,Miscellaneous,2012/12/28 00:00:00.000,0.1,36.02295,-81.34408333,POINT (468997.5173626191 3986548.69660503)
1676447,2013,55,Debris Burning,2013/02/24 00:00:00.000,4.0,36.02415,-81.20398333,POINT (481621.0622988075 3986646.287918502)
1011508,1994,92,Debris Burning,,0.1,36.0283,-81.1317,POINT (488134.4312295693 3987095.365449401)
1620185,2012,105,Arson,,1.0,36.03276667,-81.35925,POINT (467634.9851792671 3987642.453361614)
1045532,2001,39,Debris Burning,,3.0,36.0333,-81.15,POINT (486486.5376975697 3987652.325962181)
1045525,2001,27,Arson,,3.0,36.0333,-81.1833,POINT (483486.5461744821 3987657.458945463)
1038175,2000,296,Smoking,,0.3,36.0333,-81.1833,POINT (483486.5461744821 3987657.458945463)
1045591,2001,313,Equipment Use,,2.0,36.0333,-81.1833,POINT (483486.5461744821 3987657.458945463)
1038480,2000,138,Equipment Use,,0.1,36.0333,-81.2833,POINT (474477.5509380215 3987679.038223729)
1427544,2010,328,Debris Burning,2010/11/24 00:00:00.000,0.1,36.035,-81.15316666,POINT (486201.5504077611 3987841.326086214)
1001717,1992,99,Equipment Use,,2.0,36.035,-81.175,POINT (484234.6307506611 3987844.63978671)
1021443,1996,103,Equipment Use,,0.1,36.035,-81.1817,POINT (483631.0417108194 3987845.745078237)
1006558,1993,314,Arson,,0.3,36.0383,-81.1217,POINT (489036.7718979302 3988203.346720983)
1021470,1996,309,Miscellaneous,,3.0,36.0417,-81.1183,POINT (489343.515892718 3988580.081787347)
1001708,1992,81,Debris Burning,,2.0,36.0417,-81.1917,POINT (482731.6252227474 3988590.605991802)
1001680,1992,42,Equipment Use,,1.0,36.045,-81.175,POINT (484236.6239226955 3988953.794977996)
1030095,1998,276,Miscellaneous,,0.1,36.045,-81.3417,POINT (469220.8404750302 3988993.635495998)
1038475,2000,103,Equipment Use,,2.0,36.05,-81.15,POINT (486489.3908911972 3989504.614930257)
1038468,2000,88,Arson,,0.1,36.05,-81.25,POINT (477482.3039654602 3989523.117561297)
1759912,2014,301,Debris Burning,2014/10/28 00:00:00.000,0.1,36.05045,-81.181,POINT (483697.2884981174 3989559.273380994)
1011979,1994,92,Debris Burning,,0.2,36.0517,-81.245,POINT (477933.133247728 3989710.52969387)
1021455,1996,109,Debris Burning,,120.0,36.055,-81.1183,POINT (489345.3082707766 3990055.259089384)
1030065,1998,92,Debris Burning,,20.0,36.055,-81.1617,POINT (485436.4836669958 3990060.880488176)
1011952,1994,67,Miscellaneous,,2.0,36.0583,-81.125,POINT (488742.3423626191 3990422.035133707)
1001646,1992,17,Arson,,1.0,36.0583,-81.135,POINT (487841.7292541757 3990423.237913169)
1012010,1994,311,Miscellaneous,,0.1,36.0617,-81.125,POINT (488742.826651409 3990799.148891351)
1001695,1992,62,Miscellaneous,,0.2,36.0617,-81.1417,POINT (487238.8673979578 3990801.209373772)
518273,2005,64,Debris Burning,,0.5,35.98718,-81.22638,POINT (479593.5905249181 3982550.217897281)
533320,2009,70,Debris Burning,,2.0,35.99157,-81.03568,POINT (496783.9041595499 3983014.032144949)
522179,2007,50,Missing/Undefined,,0.1,36.00588,-81.21722,POINT (480423.9166820143 3984622.446446821)
518265,2005,1,Debris Burning,,0.5,36.00633,-81.19668,POINT (482275.1051001009 3984668.427631536)
513400,2006,101,Debris Burning,,1.0,36.00657998,-81.17995,POINT (483782.8734465439 3984693.240952409)
526030,2007,69,Missing/Undefined,,5.0,36.02313,-81.19404,POINT (482516.7340241788 3986531.324211991)
513364,2006,6,Debris Burning,,2.0,36.03629998,-81.23338001,POINT (478975.6402723619 3987999.854062166)
518158,2006,28,Debris Burning,,0.2,36.04223002,-81.23505002,POINT (478826.7823770395 3988657.950014362)
522117,2005,110,Debris Burning,,1.0,36.04752,-81.06151,POINT (494459.577413562 3989220.886805833)
528916,2007,53,Missing/Undefined,,0.2,36.05892,-81.08794,POINT (492080.0758092336 3990487.152204781)
528946,2007,238,Missing/Undefined,,0.5,36.07652,-81.05436999999999,POINT (495104.4992260871 3992437.061783713)
529632,2008,40,Missing/Undefined,,3.0,36.079,-81.05921,POINT (494668.8706648222 3992712.388014338)
529377,2008,29,Missing/Undefined,,0.1,36.08764,-81.15751999999999,POINT (485818.8161254748 3993680.563725299)
529864,2008,41,Missing/Undefined,,10.0,36.11456,-81.03543,POINT (496811.4030466347 3996655.534480236)
518170,2006,55,Arson,,3.0,36.12673002,-81.03702999,POINT (496667.9228679606 3998005.448567531)
1427359,2010,326,Miscellaneous,2010/11/22 00:00:00.000,4.0,36.00068333,-81.0186,POINT (498323.6406772795 3984024.404456329)
1002374,1992,60,Miscellaneous,,2.0,36.0017,-81.0017,POINT (499846.7863304556 3984137.009440006)
1616937,2012,49,Children,2012/02/18 00:00:00.000,0.3,36.00741667,-81.03683333,POINT (496680.6103390865 3984771.698103698)
1039075,2000,7,Miscellaneous,,0.2,36.0167,-81.0167,POINT (498495.1860991208 3985800.858872748)
1045530,2001,37,Debris Burning,,10.0,36.0167,-81.0667,POINT (493989.754862001 3985802.787031382)
1515706,2011,50,Missing/Undefined,2011/02/19 00:00:00.000,0.2,36.01821667,-81.0464,POINT (495819.0401640156 3985969.946800529)
1016859,1995,105,Miscellaneous,,2.0,36.0217,-81.0683,POINT (493845.9698009115 3986357.461894365)
1002363,1992,41,Debris Burning,,2.0,36.025,-81.0117,POINT (498945.8397378752 3986721.387748459)
1001295,1992,18,Debris Burning,,1.0,36.025,-81.055,POINT (495044.545550311 3986722.723302202)
1017169,1995,336,Miscellaneous,,0.1,35.985,-81.4483,POINT (459588.0080081192 3982377.631343673)
1017098,1995,57,Debris Burning,,1.0,35.985,-81.4683,POINT (457785.0962477567 3982386.105045842)
1006425,1993,37,Debris Burning,,1.0,35.985,-81.4717,POINT (457478.601090585 3982387.582353057)
1427378,2010,356,Miscellaneous,2010/12/22 00:00:00.000,0.2,35.98533333,-81.43508333,POINT (460779.5966121446 3982409.205988011)
1001498,1992,32,Debris Burning,,2.0,35.985,-81.5717,POINT (448464.0152976435 3982435.812477592)
1011801,1994,64,Debris Burning,,0.2,35.985,-81.575,POINT (448166.5331777573 3982437.56165889)
1006483,1993,325,Miscellaneous,,0.1,35.985,-81.5983,POINT (446066.1275730215 3982450.198457906)
1515472,2011,50,Missing/Undefined,2011/02/19 00:00:00.000,0.1,35.98665,-81.56578333,POINT (448998.4417891222 3982615.712998888)
1017082,1995,52,Miscellaneous,,0.2,35.9883,-81.435,POINT (460788.5763747948 3982738.221778372)
1021315,1996,74,Debris Burning,,0.4,35.9883,-81.5617,POINT (449367.5844900723 3982796.596326202)
1021288,1996,55,Debris Burning,,0.5,35.9883,-81.5683,POINT (448772.6452971991 3982800.043865228)
1011884,1994,324,Miscellaneous,,1.0,35.9883,-81.585,POINT (447267.2679009855 3982808.94707171)
1676113,2013,88,Miscellaneous,2013/03/29 00:00:00.000,0.1,35.989000000000004,-81.51681667,POINT (453413.8772825706 3982851.86065159)
1859935,2015,331,Miscellaneous,2015/11/27 00:00:00.000,0.21,35.990971,-81.547005,POINT (450693.8869805238 3983085.321641712)
1011798,1994,59,Debris Burning,,1.0,35.9917,-81.4083,POINT (463196.9388959772 3983104.925747719)
1017135,1995,93,Children,,2.0,35.9917,-81.5183,POINT (453281.7600201715 3983152.043224514)
1011797,1994,58,Debris Burning,,0.1,35.9917,-81.555,POINT (449973.6844004044 3983170.252339565)
1859726,2015,89,Miscellaneous,2015/03/30 00:00:00.000,1.0,35.994783,-81.39616600000001,POINT (464292.0600155321 3983442.365303354)
1021340,1996,104,Miscellaneous,,15.0,35.995,-81.4517,POINT (459286.6516995245 3983488.200862468)
1781929,2014,315,Miscellaneous,2014/11/11 00:00:00.000,0.2,35.99466666,-81.5644,POINT (449128.2883367826 3983504.167161563)
1011836,1994,91,Debris Burning,,0.2,35.995,-81.5117,POINT (453878.5933053298 3983514.923066553)
1029989,1998,82,Miscellaneous,,0.3,35.995,-81.5283,POINT (452382.3611077754 3983522.904083919)
1001538,1992,63,Debris Burning,,0.1,35.995,-81.5717,POINT (448470.5191285989 3983544.974034454)
1001593,1992,143,Children,,1.0,35.995,-81.575,POINT (448173.0745542165 3983546.723415332)
1033571,1999,95,Debris Burning,,0.1,35.995,-81.5783,POINT (447875.629926187 3983548.482866031)
1029986,1998,41,Equipment Use,,0.1,35.9983,-81.395,POINT (464398.7371483909 3983832.028222301)
1617477,2012,329,Miscellaneous,2012/11/24 00:00:00.000,0.2,35.99785,-81.56686667,POINT (448908.0080814436 3983858.541283802)
1426088,2010,261,Smoking,2010/09/18 00:00:00.000,0.2,35.99866666,-81.44226666,POINT (460138.7630411212 3983890.992103836)
1011810,1994,72,Debris Burning,,0.3,35.9983,-81.5417,POINT (451176.5922612955 3983895.555584591)
1038354,2000,48,Debris Burning,,0.1,36.0,-81.4667,POINT (457937.2935774312 3984049.147940144)
1045943,2001,354,Miscellaneous,,0.2,36.0,-81.5,POINT (454936.0104315208 3984064.030414863)
1054243,2003,83,Arson,,0.3,36.0,-81.5167,POINT (453430.8606597706 3984071.880061321)
1051746,2002,114,Debris Burning,,0.2,36.0,-81.5333,POINT (451934.7225381708 3984079.938284837)
1859708,2015,76,Miscellaneous,2015/03/17 00:00:00.000,0.1,36.001533,-81.4062,POINT (463390.7727251024 3984194.766426493)
1021311,1996,72,Miscellaneous,,0.1,36.0017,-81.3917,POINT (464697.6822719906 3984207.940482487)
1001490,1992,20,Debris Burning,,2.0,36.0017,-81.4083,POINT (463201.5844808914 3984214.080093866)
1001491,1992,20,Debris Burning,,0.2,36.0017,-81.515,POINT (453585.0758019148 3984259.626456704)
1001493,1992,25,Arson,,0.1,36.0017,-81.5183,POINT (453287.6572610732 3984261.202942761)
1029988,1998,81,Debris Burning,,12.0,36.0017,-81.5317,POINT (452079.9572319111 3984267.707899779)
1025902,1997,353,Miscellaneous,,0.2,36.0017,-81.5583,POINT (449682.5801056066 3984281.112685319)
1029990,1998,83,Equipment Use,,0.2,36.0017,-81.565,POINT (449078.7289492171 3984284.59223856)
1753320,2014,80,Debris Burning,2014/03/21 00:00:00.000,0.5,36.00295,-81.53206666,POINT (452047.6681425849 3984406.533415973)
1858559,2015,77,Debris Burning,2015/03/18 00:00:00.000,0.8,36.0037,-81.530316,POINT (452205.8998238448 3984488.86065222)
1428265,2010,77,Debris Burning,2010/03/18 00:00:00.000,0.1,36.00406666,-81.54521666,POINT (450863.2105576799 3984536.938728634)
1001537,1992,62,Children,,0.2,36.005,-81.3883,POINT (465005.5700048786 3984572.735472858)
1677920,2013,93,Debris Burning,2013/04/03 00:00:00.000,0.1,36.00498333,-81.40746667,POINT (463278.2119440481 3984577.938171244)
1025857,1997,55,Debris Burning,,0.1,36.005,-81.4117,POINT (462896.7007535815 3984581.390431222)
1001563,1992,88,Debris Burning,,1.0,36.005,-81.4417,POINT (460193.0193891434 3984593.227235715)
1029983,1998,59,Debris Burning,,1.0,36.005,-81.5617,POINT (449378.2576024276 3984648.897165906)
1030015,1998,293,Miscellaneous,,0.2,36.005,-81.5683,POINT (448783.4438311753 3984652.34536136)
1021369,1996,290,Debris Burning,,0.1,36.0083,-81.435,POINT (460798.475539483 3984956.533433753)
1030011,1998,274,Debris Burning,,0.1,36.0083,-81.5217,POINT (452985.1444866222 3984994.884277544)
1001544,1992,73,Debris Burning,,0.2,36.0083,-81.5317,POINT (452083.950848421 3984999.75480963)
1006444,1993,114,Debris Burning,,0.2,36.0117,-81.435,POINT (460800.1588737414 3985333.647148088)
1859658,2015,46,Miscellaneous,2015/02/15 00:00:00.000,0.1,36.0125,-81.430083,POINT (461243.6464787392 3985420.413036901)
1768226,2014,59,Arson,2014/02/28 00:00:00.000,0.1,36.01431666,-81.57653333,POINT (448047.542212813 3985690.075110748)
1001504,1992,34,Children,,2.0,36.015,-81.425,POINT (461702.9062481633 3985695.69291622)
1768227,2014,59,Arson,2014/02/28 00:00:00.000,0.5,36.01445,-81.5769,POINT (448014.5881330309 3985705.060296709)
1001502,1992,33,Debris Burning,,1.0,36.015,-81.4883,POINT (455998.8518341256 3985722.42476265)
1058001,2004,51,Miscellaneous,,0.2,36.0167,-81.4333,POINT (460955.8206337608 3985887.543971887)
1058024,2004,84,Debris Burning,,0.1,36.0167,-81.4333,POINT (460955.8206337608 3985887.543971887)
1054234,2003,63,Arson,,0.2,36.0167,-81.5,POINT (454945.5137501547 3985916.32908205)
1054237,2003,67,Miscellaneous,,0.1,36.0167,-81.5167,POINT (453440.6814142392 3985924.180221095)
1756745,2014,116,Debris Burning,2014/04/26 00:00:00.000,0.1,36.016999999999996,-81.57116666,POINT (448532.8921869915 3985984.854060278)
1508892,2011,331,Missing/Undefined,2011/11/27 00:00:00.000,0.1,36.01805,-81.47778333,POINT (456948.1840937663 3986056.021014688)
1011822,1994,78,Arson,,1.0,36.0183,-81.5083,POINT (454198.5290374637 3986097.664983978)
1030026,1998,331,Arson,,4.0,35.945,-81.7417,POINT (433105.3703958422 3978102.347927837)
1001566,1992,89,Arson,,0.1,35.9483,-81.6783,POINT (438826.1083529068 3978426.774006765)
1025849,1997,18,Debris Burning,,1.0,35.9483,-81.705,POINT (436418.0761140389 3978443.83978642)
1858608,2015,88,Debris Burning,2015/03/29 00:00:00.000,0.5,35.9493,-81.634633,POINT (442765.0807823843 3978511.19923666)
1060611,2001,295,Debris Burning,2001/10/22 00:00:00.000,2.0,35.95,-81.765,POINT (431008.229748914 3978673.152390571)
1859284,2015,127,Arson,2015/05/07 00:00:00.000,0.1,35.950416,-81.704833,POINT (436434.8326684449 3978678.429910763)
1001567,1992,89,Arson,,0.1,35.9517,-81.6783,POINT (438828.7294905907 3978803.888841473)
1570452,2012,323,Miscellaneous,2012/11/18 00:00:00.000,0.25,35.95138889,-81.84444444,POINT (423844.6855251453 3978886.28689567)
1181882,2010,268,Campfire,2010/09/25 00:00:00.000,0.1,35.9525,-81.8108333,POINT (426876.9588462644 3978983.819334889)
1769338,2014,103,Arson,2014/04/13 00:00:00.000,0.1,35.95316666,-81.7073,POINT (436214.5547426727 3978985.132879866)
1570471,2012,2,Debris Burning,2012/01/02 00:00:00.000,0.1,35.95472222,-81.63305556,POINT (442911.2468175961 3979111.685396205)
1058906,1992,89,Arson,,0.1,35.955,-81.675,POINT (439128.8702784209 3979167.848603527)
1021285,1996,49,Arson,,0.1,35.955,-81.7083,POINT (436125.8477338807 3979189.134525171)
1017103,1995,71,Debris Burning,,1.0,35.955,-81.7083,POINT (436125.8477338807 3979189.134525171)
1728355,2014,103,Debris Burning,2014/04/13 00:00:00.000,0.1,35.95527778,-81.71194444,POINT (435797.4134044066 3979222.336716113)
1428689,2010,65,Debris Burning,2010/03/06 00:00:00.000,0.5,35.95741666,-81.70808333,POINT (436147.3324093855 3979457.040084881)
1001568,1992,89,Arson,,0.1,35.9583,-81.675,POINT (439131.4023530062 3979533.872148199)
1001577,1992,99,Debris Burning,,1.0,35.9583,-81.705,POINT (436426.0894868973 3979553.003623109)
1858609,2015,88,Debris Burning,2015/03/29 00:00:00.000,1.1,35.959483,-81.711083,POINT (435878.4978488383 3979688.198550412)
1033550,1999,47,Debris Burning,,0.5,35.9617,-81.615,POINT (444544.3897111552 3979875.218910053)
1001572,1992,94,Debris Burning,,0.3,35.9617,-81.6683,POINT (439738.1712862475 3979906.82831019)
1021372,1996,305,Miscellaneous,,0.1,35.965,-81.7083,POINT (436133.8999286118 3980298.299830793)
1025787,1997,71,Debris Burning,,3.0,35.965,-81.8683,POINT (421706.6821818882 3980414.882179224)
1054232,2003,42,Debris Burning,,0.5,35.9667,-81.6667,POINT (439886.2382320747 3980460.422726475)
1054251,2003,118,Miscellaneous,,0.2,35.9667,-81.75,POINT (432375.2724312469 3980514.962650948)
1459316,2011,63,Arson,2011/03/04 00:00:00.000,0.1,35.9675,-81.61444444,POINT (444598.5379152086 3980518.215821428)
1033593,1999,108,Children,,0.1,35.9683,-81.6717,POINT (439436.6231109183 3980640.981710801)
1033546,1999,44,Miscellaneous,,0.3,35.975,-81.685,POINT (438242.6388329561 3981392.462090516)
1033584,1999,101,Equipment Use,,0.1,35.975,-81.765,POINT (431029.9732869366 3981446.077840932)
1001591,1992,131,Debris Burning,,1.0,35.9783,-81.6783,POINT (438849.2434909561 3981754.265129285)
1761238,2014,347,Debris Burning,2014/12/13 00:00:00.000,0.5,35.97971666,-81.62953333,POINT (443246.7751755702 3981881.916363994)
1728346,2014,26,Miscellaneous,2014/01/26 00:00:00.000,10.0,35.97972222,-81.67916667,POINT (438772.2080717066 3981912.556814747)
1021216,1996,95,Miscellaneous,,0.1,35.9817,-81.735,POINT (433740.3284166803 3982168.422877436)
1059725,2000,65,Miscellaneous,2000/03/05 00:00:00.000,1.0,35.98166667,-81.825,POINT (425626.7023109594 3982229.625308234)
1728365,2014,352,Structure,2014/12/18 00:00:00.000,50.1,35.98222222,-81.82166667,POINT (425927.7258607094 3982288.708479261)
1038238,2000,66,Miscellaneous,,0.2,35.9833,-81.8167,POINT (426376.4760080762 3982404.492029191)
1038306,2000,134,Children,,18.0,35.9833,-81.8667,POINT (421868.9929808775 3982443.400552666)
1033421,1999,36,Miscellaneous,,1.5,35.985,-81.8483,POINT (423529.3892915855 3982617.374187189)
1062366,2004,87,Debris Burning,2004/03/27 00:00:00.000,2.0,35.98666667,-81.67666667,POINT (439002.9347637715 3982681.245697822)
1017162,1995,298,Equipment Use,,0.1,35.995,-81.635,POINT (442764.9817212077 3983580.286334788)
1017160,1995,298,Equipment Use,,0.1,35.995,-81.6383,POINT (442467.5360640995 3983582.228876217)
1017161,1995,298,Equipment Use,,0.2,35.9983,-81.6383,POINT (442469.9327711737 3983948.253994132)
1054231,2003,32,Debris Burning,,1.0,36.0,-81.6333,POINT (442921.8142783332 3984133.872983909)
1045945,2001,363,Miscellaneous,,0.5,36.0,-81.7167,POINT (435405.0076826563 3984185.926919511)
1570486,2012,306,Miscellaneous,2012/11/01 00:00:00.000,0.25,36.00333333,-81.72777778,POINT (434409.3296371971 3984563.049466182)
1060948,2002,30,Debris Burning,2002/01/30 00:00:00.000,1.0,36.005,-81.635,POINT (442772.2075025725 3984689.453750478)
1001506,1992,34,Debris Burning,,1.0,36.005,-81.635,POINT (442772.2075025725 3984689.453750478)
1030010,1998,257,Debris Burning,,0.2,36.005,-81.6417,POINT (442168.3788711984 3984693.408681409)
1021303,1996,63,Miscellaneous,,0.1,36.0083,-81.7917,POINT (428652.7316016958 3985158.850756145)
1617464,2012,289,Miscellaneous,2012/10/15 00:00:00.000,0.1,36.00966667,-81.76466667,POINT (431090.1855180135 3985290.984555003)
1001601,1992,323,Arson,,1.0,36.015,-81.7683,POINT (430767.4172172031 3985885.122010549)
1570485,2012,124,Miscellaneous,2012/05/03 00:00:00.000,0.1,36.01555556,-81.73055556,POINT (434169.1421589568 3985920.58286438)
1051684,2002,6,Miscellaneous,,0.1,36.0167,-81.6833,POINT (438428.3280069291 3986016.625912427)
1057955,2004,88,Arson,,1.0,36.0167,-81.8667,POINT (421901.9349081971 3986148.080944438)
1428050,2010,330,Arson,2010/11/26 00:00:00.000,0.3,36.0184,-81.65651666,POINT (440843.0596319347 3986188.591366675)
1006458,1993,168,Arson,,0.1,36.0217,-81.6917,POINT (437675.3360270424 3986576.55431471)
1570479,2012,165,Debris Burning,2012/06/13 00:00:00.000,0.1,36.02805556,-81.6675,POINT (439860.704900378 3987266.285549246)
1006417,1993,35,Debris Burning,,2.0,36.0283,-81.6617,POINT (440383.4550049825 3987289.83279651)
1001494,1992,28,Debris Burning,,10.0,36.0283,-81.6783,POINT (438887.8393991641 3987300.120203231)
1060505,2001,135,Miscellaneous,2001/05/16 00:00:00.000,6.0,36.035,-81.67833333,POINT (438890.0121052288 3988043.289167657)
1060504,2001,127,Debris Burning,2001/05/07 00:00:00.000,30.0,36.03611111,-81.68111111,POINT (438640.6245107547 3988168.27751641)
1796022,2015,123,Arson,,0.2,36.03972222,-81.83305556,POINT (424955.5324233489 3988675.232023338)
1635887,2013,101,Debris Burning,2013/04/11 00:00:00.000,15.0,36.04833333,-81.70305556,POINT (436673.4688030251 3989537.990656261)
1045860,2001,69,Debris Burning,,2.0,36.05,-81.65,POINT (441453.6583573161 3989689.646225481)
1051804,2002,364,Miscellaneous,,0.1,36.05,-81.6833,POINT (438454.2412036852 3989710.18486882)
1021073,1996,82,Equipment Use,,0.5,35.9717,-81.025,POINT (497746.0046659803 3980809.865828709)
1777704,2014,126,Miscellaneous,2014/05/06 00:00:00.000,0.2,35.97351666,-81.01816666,POINT (498362.134859845 3981011.222736435)
1011517,1994,316,Miscellaneous,,0.1,35.9783,-81.0183,POINT (498350.2127694541 3981541.76518147)
1616952,2012,308,Equipment Use,2012/11/03 00:00:00.000,0.1,35.97851667,-81.01405,POINT (498733.3635419062 3981565.733420353)
1741411,2014,56,Equipment Use,2014/02/25 00:00:00.000,0.2,35.97933333,-81.01883333,POINT (498302.1539710582 3981656.385332373)
1057900,2004,97,Miscellaneous,,0.3,35.9833,-81.0167,POINT (498494.5514293883 3982096.310613103)
1033309,1999,93,Debris Burning,,0.1,35.9917,-81.0283,POINT (497449.1210125546 3983028.232761177)
1011513,1994,110,Miscellaneous,,1.0,35.9983,-81.0083,POINT (499251.9246789766 3983759.930253122)
1054550,2003,96,Debris Burning,,0.5,36.0,-81.0,POINT (500000 3983948.453228133)
1039126,2000,293,Debris Burning,,0.1,36.0,-81.0,POINT (500000 3983948.453228133)
1057858,2004,100,Debris Burning,,0.5,36.0,-81.0167,POINT (498494.8687001586 3983948.582159006)
1045566,2001,120,Debris Burning,,3.0,35.9667,-81.3,POINT (472950.3120705386 3980296.598221155)
1045861,2001,69,Children,,0.3,35.9667,-81.35,POINT (468442.0144503309 3980311.617500782)
1045829,2001,28,Miscellaneous,,0.5,35.9667,-81.35,POINT (468442.0144503309 3980311.617500782)
1054255,2003,275,Debris Burning,,0.3,35.9667,-81.35,POINT (468442.0144503309 3980311.617500782)
1051748,2002,119,Debris Burning,,0.5,35.9667,-81.3667,POINT (466936.2414225188 3980317.148722494)
1038383,2000,114,Debris Burning,,0.3,35.9667,-81.3667,POINT (466936.2414225188 3980317.148722494)
1051729,2002,66,Debris Burning,,0.3,35.9667,-81.3833,POINT (465439.4841284271 3980322.902291665)
1616960,2012,332,Miscellaneous,2012/11/27 00:00:00.000,0.2,35.96708333,-81.27935,POINT (474812.358793413 3980333.586314632)
1754333,2014,90,Debris Burning,2014/03/31 00:00:00.000,0.3,35.96716666,-81.27391666,POINT (475302.2839683635 3980341.439604564)
1761226,2014,347,Debris Burning,2014/12/13 00:00:00.000,2.0,35.96781666,-81.35586666,POINT (467913.4928030347 3980437.385216823)
1001304,1992,53,Debris Burning,,1.0,35.9717,-81.2717,POINT (475503.5502310177 3980843.693552611)
1021061,1996,55,Miscellaneous,,0.1,35.9717,-81.275,POINT (475206.0217905701 3980844.527332738)
1006224,1993,318,Miscellaneous,,1.0,35.9717,-81.2883,POINT (474006.8917514473 3980847.989756507)
1051481,2002,60,Debris Burning,,5.0,35.9833,-81.2667,POINT (475957.8691592643 3982129.058509474)
1057842,2004,50,Debris Burning,,0.5,35.9833,-81.2667,POINT (475957.8691592643 3982129.058509474)
1033628,1999,322,Equipment Use,,0.2,35.9833,-81.35,POINT (468448.6214790996 3982152.80319838)
1058018,2004,74,Children,,0.2,35.9833,-81.3833,POINT (465446.7197953026 3982164.090130717)
