# ppt,,,,,,
,MN101,MN102    ,MN101,MN102    ,MN101,MN102    
TIMESTEP,MEAN(mm/d),MEAN(mm/d),VARIANCE(mm/d^2),VARIANCE(mm/d^2),STD_DEV(mm/d),STD_DEV(mm/d)
1996-01-01T00:00:00Z,-6.1897144,-6.8821335,2.3459523,3.0943925,1.5316502,1.7590885
1996-01-02T00:00:00Z,-4.553074,-4.787883,2.9029286,3.6468954,1.7037983,1.9096847
1996-01-03T00:00:00Z,-3.658231,-4.022099,2.2772796,2.871426,1.5090659,1.6945282
1996-01-04T00:00:00Z,-3.6992342,-4.028119,2.9723606,3.1410017,1.7240535,1.7722871
1996-01-05T00:00:00Z,-3.0041175,-3.181814,5.3666754,4.9583488,2.3166087,2.226735
1996-01-06T00:00:00Z,-4.353933,-4.719257,1.8385891,2.305687,1.3559458,1.5184488
1996-01-07T00:00:00Z,-5.153408,-5.3281155,2.473433,3.1401901,1.5727152,1.7720581
1996-01-08T00:00:00Z,-3.668829,-4.2373095,3.914259,5.2947483,1.9784486,2.301032
1996-01-09T00:00:00Z,-1.7271775,-1.8522737,4.41938,5.7840085,2.1022322,2.4049966
1996-01-10T00:00:00Z,-5.1548715,-5.5881443,1.3222924,1.5651712,1.1499097,1.251068
1996-01-11T00:00:00Z,-5.7208285,-6.0341306,2.8532405,3.6751468,1.6891538,1.9170673
1996-01-12T00:00:00Z,-5.63864,-5.8654733,2.6122966,3.3176532,1.61626,1.8214426
1996-01-13T00:00:00Z,-4.987592,-5.2624335,2.6069574,3.5198672,1.6146076,1.8761309
1996-01-14T00:00:00Z,-5.7221603,-6.2368,2.660227,3.5933487,1.6310203,1.8956131
1996-01-15T00:00:00Z,-4.039005,-4.456623,8.815864,10.509656,2.969152,3.24186
1996-01-16T00:00:00Z,-1.3803705,-1.9983039,1.3542731,1.8943409,1.1637324,1.3763506
1996-01-17T00:00:00Z,-8.289744,-8.917693,1.4647697,2.1846278,1.2102767,1.4780487
1996-01-18T00:00:00Z,-7.471527,-8.123864,3.068592,3.964055,1.7517397,1.9909935
1996-01-19T00:00:00Z,-5.315272,-5.7809157,1.7471752,2.0468497,1.3218075,1.4306816
1996-01-20T00:00:00Z,-9.878198,-10.401954,3.0353575,3.6523788,1.7422277,1.9111198
1996-01-21T00:00:00Z,-7.478725,-8.279983,1.3662539,2.1532996,1.1688687,1.4674125
1996-01-22T00:00:00Z,-14.822256,-15.75218,3.8852768,5.692738,1.9711106,2.3859458
1996-01-23T00:00:00Z,-16.161846,-16.663033,3.6182225,4.4059634,1.9021626,2.0990386
1996-01-24T00:00:00Z,-6.607644,-7.006633,2.6349473,2.9029853,1.6232522,1.703815
1996-01-25T00:00:00Z,-6.777539,-7.4597716,1.9188232,2.7706232,1.385216,1.664519
1996-01-26T00:00:00Z,-13.3683195,-14.2278595,3.1811702,4.576808,1.7835835,2.1393476
1996-01-27T00:00:00Z,-7.6270432,-8.161504,13.272716,14.31323,3.643174,3.783283
1996-01-28T00:00:00Z,-7.642464,-8.202217,2.5300536,2.9743257,1.5906142,1.7246233
1996-01-29T00:00:00Z,-9.138953,-9.485246,6.8407702,6.714104,2.6154866,2.5911589
1996-01-30T00:00:00Z,-5.1474385,-5.2768407,8.0410595,6.2503624,2.8356762,2.5000725
1996-01-31T00:00:00Z,-2.6991935,-3.1292148,1.0900592,1.1711705,1.044059,1.0822064
1996-02-01T00:00:00Z,-5.461271,-6.3806815,2.5052984,4.3322916,1.5828135,2.081416
1996-02-02T00:00:00Z,-6.344852,-6.980236,2.3858101,3.135789,1.5446068,1.7708158
1996-02-03T00:00:00Z,-6.2489657,-6.9571633,1.5474355,2.436508,1.2439595,1.5609317
1996-02-04T00:00:00Z,-1.7083129,-2.69621,3.2245011,4.7882996,1.7956896,2.1882184
1996-02-05T00:00:00Z,-0.16485764,-0.46939254,1.1331327,1.1802453,1.0644871,1.086391
1996-02-06T00:00:00Z,-2.5666292,-2.7592664,2.1051338,1.7624638,1.450908,1.3275782
1996-02-07T00:00:00Z,-3.487999,-3.810811,2.6116078,2.9126928,1.616047,1.7066613
1996-02-08T00:00:00Z,-2.2741845,-2.5362701,3.3756783,3.6404727,1.837302,1.9080023
1996-02-09T00:00:00Z,-2.427444,-2.683639,5.055786,5.47559,2.2485075,2.339998
1996-02-10T00:00:00Z,-2.4415581,-2.5338538,4.2447176,4.30381,2.0602713,2.0745628
1996-02-11T00:00:00Z,-4.718954,-4.883292,3.4011543,4.2065773,1.8442218,2.0509942
1996-02-12T00:00:00Z,-4.2969666,-4.645705,3.6583455,4.389679,1.9126801,2.095156
1996-02-13T00:00:00Z,-4.345167,-4.701907,3.2334251,3.8363912,1.7981727,1.9586707
1996-02-14T00:00:00Z,-5.5128164,-5.766696,2.4686549,2.8124862,1.5711954,1.6770469
1996-02-15T00:00:00Z,-5.4522853,-5.727667,2.9552894,3.4244885,1.7190955,1.8505374
1996-02-16T00:00:00Z,-3.663987,-3.8941388,3.781749,3.6269188,1.944672,1.9044471
1996-02-17T00:00:00Z,-1.3745015,-1.76519,1.06469,1.3277483,1.0318382,1.1522796
1996-02-18T00:00:00Z,-1.2136662,-2.052908,1.4348059,2.1798515,1.1978339,1.476432
1996-02-19T00:00:00Z,-1.9774036,-2.4145167,0.99285895,1.0867786,0.99642307,1.0424868
1996-02-20T00:00:00Z,-4.278621,-4.693935,1.3430923,1.5127505,1.1589186,1.2299392
1996-02-21T00:00:00Z,-4.3215137,-4.8592443,1.0175606,0.86679506,1.0087421,0.9310183
1996-02-22T00:00:00Z,-9.785426,-9.964601,1.366023,1.7116305,1.1687698,1.308293
1996-02-23T00:00:00Z,-15.522481,-15.837,3.504422,4.5418644,1.8720101,2.131165
1996-02-24T00:00:00Z,-10.654271,-11.453272,5.064594,6.8495164,2.2504652,2.6171582
1996-02-25T00:00:00Z,-14.616798,-15.437461,3.8883207,6.830989,1.9718825,2.613616
1996-02-26T00:00:00Z,-16.074665,-16.540506,4.6508737,5.065375,2.1565886,2.2506387
1996-02-27T00:00:00Z,-15.546724,-16.173105,3.1411414,4.014313,1.7723266,2.003575
1996-02-28T00:00:00Z,-13.885318,-14.85342,3.299369,4.531881,1.8164166,2.1288214
1996-02-29T00:00:00Z,-11.194548,-12.155251,2.712466,3.5607982,1.6469566,1.8870077
1996-03-01T00:00:00Z,-10.226994,-10.7161455,2.3567777,2.8044653,1.53518,1.6746538
1996-03-02T00:00:00Z,-9.434143,-9.885426,3.927638,5.051065,1.9818269,2.2474575
1996-03-03T00:00:00Z,-6.328746,-6.963391,4.941773,6.323717,2.2230098,2.5147002
1996-03-04T00:00:00Z,-4.0404887,-4.454564,4.4387293,3.8184674,2.1068292,1.9540899
1996-03-05T00:00:00Z,-6.6153893,-6.949225,1.386567,1.5608389,1.1775258,1.2493354
1996-03-06T00:00:00Z,-14.812812,-14.566227,6.3138127,6.0645657,2.5127301,2.4626338
1996-03-07T00:00:00Z,-8.984197,-8.979299,13.733733,11.024204,3.7059052,3.3202717
1996-03-08T00:00:00Z,-6.194982,-6.482866,3.1423748,3.0238097,1.7726744,1.7389104
1996-03-09T00:00:00Z,-2.8505397,-2.3587706,9.464677,7.072076,3.0764716,2.6593375
1996-03-10T00:00:00Z,-1.7006512,-1.7776225,3.0798485,2.6686378,1.7549497,1.6335965
1996-03-11T00:00:00Z,-1.6267692,-1.9551377,1.6044395,1.7032349,1.2666647,1.3050804
1996-03-12T00:00:00Z,-4.1422577,-4.68833,1.1578635,1.365346,1.0760406,1.1684802
1996-03-13T00:00:00Z,-4.8794837,-4.9160485,1.3128202,1.0083772,1.1457837,1.0041798
1996-03-14T00:00:00Z,-4.442774,-4.866393,2.2755194,2.6190543,1.5084825,1.6183493
1996-03-15T00:00:00Z,-6.267398,-6.772599,1.7320373,2.1250703,1.3160689,1.4577621
1996-03-16T00:00:00Z,-5.329393,-5.6428223,2.1846895,2.4003246,1.4780695,1.5492982
1996-03-17T00:00:00Z,-4.4573026,-4.9942517,3.4233334,3.828818,1.8502252,1.9567366
1996-03-18T00:00:00Z,-3.7653453,-4.2801723,2.9684298,3.4504354,1.7229131,1.8575348
1996-03-19T00:00:00Z,-3.6201668,-3.8342938,2.651002,2.5366516,1.6281898,1.5926869
1996-03-20T00:00:00Z,-3.0096176,-3.0187674,4.9569273,3.9417086,2.2264159,1.9853737
1996-03-21T00:00:00Z,-3.6164393,-3.629026,3.2939093,2.8073068,1.814913,1.675502
1996-03-22T00:00:00Z,-3.1806576,-3.262022,2.4305608,2.36621,1.5590256,1.538249
1996-03-23T00:00:00Z,-9.056914,-9.833024,6.9146075,6.475285,2.629564,2.5446582
1996-03-24T00:00:00Z,-10.089763,-10.569169,2.7038016,3.146357,1.6443241,1.7737974
1996-03-25T00:00:00Z,-5.2593155,-6.167191,2.4676015,4.1051908,1.5708601,2.026127
1996-03-26T00:00:00Z,-10.23056,-11.067839,2.5119128,3.5186558,1.5849016,1.875808
1996-03-27T00:00:00Z,-3.7587378,-4.43594,4.8595185,5.555684,2.2044315,2.35705
1996-03-28T00:00:00Z,-4.721295,-5.065881,0.8605583,0.8479484,0.9276628,0.92084116
1996-03-29T00:00:00Z,-10.964915,-11.436715,3.759058,3.4262378,1.9388291,1.85101
1996-03-30T00:00:00Z,-5.638092,-6.7080855,4.232737,6.54467,2.0573616,2.5582552
1996-03-31T00:00:00Z,-4.742182,-5.336688,2.6542797,3.2233992,1.629196,1.7953827
1996-04-01T00:00:00Z,-1.4814984,-2.5939982,2.2346208,2.6953914,1.4948648,1.6417648
1996-04-02T00:00:00Z,-4.249612,-4.466044,1.8494703,1.7079179,1.3599523,1.3068733
1996-04-03T00:00:00Z,-4.4279327,-5.1612425,1.4927124,2.3697066,1.2217661,1.5393851
1996-04-04T00:00:00Z,-5.10473,-5.6045322,2.7857485,3.1919158,1.6690562,1.7865933
1996-04-05T00:00:00Z,-5.0892696,-5.7058945,2.8163552,3.5371792,1.6782,1.880739
1996-04-06T00:00:00Z,-3.9083078,-4.573035,2.8234675,3.6898494,1.6803178,1.9208981
1996-04-07T00:00:00Z,-2.936045,-3.4878652,3.8113153,4.470852,1.9522591,2.114439
1996-04-08T00:00:00Z,-2.718045,-3.3657508,3.6621356,4.73748,1.9136707,2.1765752
1996-04-09T00:00:00Z,-0.56321496,-1.0341787,2.3730369,3.1300175,1.5404664,1.7691855
1996-04-10T00:00:00Z,-4.6580534,-5.1333547,1.4466226,1.7663933,1.2027563,1.3290573
1996-04-11T00:00:00Z,-5.633929,-6.1768074,1.9273503,2.403638,1.3882904,1.550367
1996-04-12T00:00:00Z,-2.4064116,-3.265905,2.6313243,4.23828,1.6221356,2.0587082
1996-04-13T00:00:00Z,-7.195607,-7.820549,2.06319,2.7048855,1.4363809,1.6446536
1996-04-14T00:00:00Z,-5.272294,-5.788195,1.9324343,2.4060915,1.3901203,1.5511581
1996-04-15T00:00:00Z,-3.6425261,-3.8559344,1.9792436,1.8951548,1.406856,1.3766463
1996-04-16T00:00:00Z,-1.0300035,-1.3660136,1.438938,1.574677,1.1995574,1.2548614
1996-04-17T00:00:00Z,-5.026397,-5.446695,1.9544429,2.0743175,1.398014,1.4402491
1996-04-18T00:00:00Z,-7.1170335,-7.3410873,2.158408,1.9244694,1.4691521,1.3872524
1996-04-19T00:00:00Z,-8.33076,-8.889275,1.3379985,1.86507,1.1567189,1.3656757
1996-04-20T00:00:00Z,-9.849258,-9.844441,5.628193,3.9048436,2.3723812,1.9760677
1996-04-21T00:00:00Z,-7.9974136,-8.640195,2.380908,2.90827,1.5430192,1.7053651
1996-04-22T00:00:00Z,-4.888595,-5.2481313,0.8772554,0.9744105,0.9366191,0.98712236
1996-04-23T00:00:00Z,-1.7807156,-2.5501266,1.5923331,2.2192657,1.2618768,1.48972
1996-04-24T00:00:00Z,2.7996497,1.5180674,6.557316,11.05917,2.5607257,3.325533
1996-04-25T00:00:00Z,-2.388001,-2.6369007,1.7476798,1.7932345,1.3219984,1.339117
1996-04-26T00:00:00Z,0.06870751,-0.14753912,2.5619102,2.6217124,1.6005968,1.6191703
1996-04-27T00:00:00Z,-2.6200807,-2.818861,2.4052882,2.26337,1.5508991,1.5044501
1996-04-28T00:00:00Z,-1.9554508,-2.7767107,2.2486203,2.6053457,1.49954,1.6141083
1996-04-29T00:00:00Z,-3.9200225,-4.2057853,2.287891,2.7566712,1.5125775,1.6603225
1996-04-30T00:00:00Z,-1.381009,-1.8005116,3.2970612,3.8802874,1.8157811,1.9698446
1996-05-01T00:00:00Z,-1.0005027,-1.2456824,1.5874228,1.6844205,1.2599297,1.2978523
1996-05-02T00:00:00Z,1.3388087,0.963573,3.4690368,3.8980892,1.8625351,1.9743578
1996-05-03T00:00:00Z,-0.070091255,-0.122445256,6.433723,5.2631364,2.5364785,2.2941525
1996-05-04T00:00:00Z,-2.8007774,-2.9950833,4.1420646,4.5798397,2.0352063,2.1400561
1996-05-05T00:00:00Z,-0.37457642,-0.4070743,6.1673193,6.321997,2.483409,2.5143583
1996-05-06T00:00:00Z,-0.11566001,-0.29323927,6.0975127,6.3391805,2.4693143,2.517773
1996-05-07T00:00:00Z,1.037782,0.64897925,7.8944893,8.107809,2.8097134,2.8474214
1996-05-08T00:00:00Z,-0.04765964,-0.15666826,7.918936,6.8464665,2.8140604,2.6165755
1996-05-09T00:00:00Z,-2.810758,-3.2175658,2.9718118,3.5436406,1.7238944,1.8824561
1996-05-10T00:00:00Z,-3.0171483,-3.2500792,2.1607125,2.4269478,1.4699363,1.5578665
1996-05-11T00:00:00Z,0.5935183,0.41088724,3.4769146,3.863708,1.8646486,1.9656317
1996-05-12T00:00:00Z,0.7873078,0.65351886,2.3062024,2.4382627,1.5186186,1.5614938
1996-05-13T00:00:00Z,3.3323255,3.2686152,3.83509,3.4976087,1.9583386,1.8701895
1996-05-14T00:00:00Z,6.446401,5.652902,1.9089026,2.813034,1.3816304,1.6772102
1996-05-15T00:00:00Z,3.8389254,3.2260075,1.458963,2.2874258,1.2078755,1.5124238
1996-05-16T00:00:00Z,-0.12478454,-0.09065061,2.264215,1.4212341,1.5047309,1.1921552
1996-05-17T00:00:00Z,2.038173,2.0111878,3.2426283,2.7545712,1.80073,1.6596901
1996-05-18T00:00:00Z,0.8336181,0.53124845,1.3173743,1.1679771,1.1477693,1.08073
1996-05-19T00:00:00Z,0.01848552,-0.20756543,0.9694048,0.76290256,0.98458356,0.87344295
1996-05-20T00:00:00Z,-4.893813,-5.5356593,1.3050518,1.3538139,1.1423887,1.1635351
1996-05-21T00:00:00Z,-1.2550315,-1.751767,0.9635232,1.0185347,0.9815922,1.0092248
1996-05-22T00:00:00Z,1.2774705,0.90863734,2.374123,2.5755873,1.540819,1.6048636
1996-05-23T00:00:00Z,-2.493505,-2.8786995,2.2902718,2.4780314,1.5133644,1.5741764
1996-05-24T00:00:00Z,-2.9021292,-3.4092638,0.8647316,1.0018824,0.92990947,1.0009408
1996-05-25T00:00:00Z,1.086357,0.7923178,2.8831453,3.0489464,1.6979827,1.7461233
1996-05-26T00:00:00Z,-0.6647694,-1.0508823,1.9542665,2.3131826,1.3979509,1.520915
1996-05-27T00:00:00Z,3.2707293,2.7414289,2.5730052,3.1738858,1.604059,1.7815403
1996-05-28T00:00:00Z,-1.7881385,-2.176829,1.3989891,1.6363301,1.1827886,1.2791913
1996-05-29T00:00:00Z,-1.6251391,-1.8124505,1.5687114,1.8020703,1.252482,1.3424121
1996-05-30T00:00:00Z,-3.2221506,-3.6557076,1.153985,1.4734964,1.074237,1.2138766
1996-05-31T00:00:00Z,-1.9678286,-2.4877346,1.3468462,1.8286445,1.160537,1.3522738
1996-06-01T00:00:00Z,0.51547766,-0.09571314,1.5843927,2.1562665,1.2587266,1.4684231
1996-06-02T00:00:00Z,2.9810493,2.7028096,2.231971,2.4853811,1.4939783,1.5765091
1996-06-03T00:00:00Z,3.6085143,3.1339097,3.4023485,3.8881812,1.8445456,1.9718472
1996-06-04T00:00:00Z,2.7630203,2.0650709,2.7523537,3.7641115,1.6590219,1.9401318
1996-06-05T00:00:00Z,3.296275,2.6472359,3.019408,4.0031776,1.7376444,2.0007944
1996-06-06T00:00:00Z,5.1855044,4.978679,2.6873915,3.13934,1.6393265,1.7718183
1996-06-07T00:00:00Z,6.356516,5.416986,2.955034,4.6258063,1.7190212,2.1507688
1996-06-08T00:00:00Z,3.4226449,3.1356401,3.016045,3.1243923,1.7366765,1.767595
1996-06-09T00:00:00Z,2.9345717,2.174968,2.462127,3.389171,1.5691166,1.84097
1996-06-10T00:00:00Z,2.0795765,1.7378472,3.222286,3.6179855,1.7950727,1.9021003
1996-06-11T00:00:00Z,0.87722534,0.6044113,2.5043883,2.8402772,1.5825258,1.6853123
1996-06-12T00:00:00Z,4.819128,4.1355467,1.6710204,2.3333945,1.2926795,1.5275453
1996-06-13T00:00:00Z,3.5420892,2.908777,2.337639,3.2413564,1.528934,1.8003768
1996-06-14T00:00:00Z,1.0146961,0.29923448,3.5071113,4.828684,1.8727283,2.1974266
1996-06-15T00:00:00Z,1.2061192,0.44044054,3.6089714,5.0342107,1.8997293,2.2437046
1996-06-16T00:00:00Z,1.0368619,-0.091838785,3.9961383,6.585263,1.9990343,2.5661767
1996-06-17T00:00:00Z,3.4762106,2.8717062,2.4853625,3.2946634,1.5765033,1.8151208
1996-06-18T00:00:00Z,1.2775093,1.0484488,3.3120484,3.623473,1.8199034,1.9035422
1996-06-19T00:00:00Z,2.5529737,1.5954385,3.8903227,6.4687552,1.97239,2.5433748
1996-06-20T00:00:00Z,4.5834208,3.7747312,4.035796,5.63247,2.008929,2.3732827
1996-06-21T00:00:00Z,2.362644,1.7260529,2.2030244,3.1423128,1.4842589,1.7726569
1996-06-22T00:00:00Z,0.62421256,-0.29603857,3.1378326,5.0207973,1.7713928,2.2407136
1996-06-23T00:00:00Z,1.9755584,1.4221363,5.1740875,6.726037,2.274662,2.5934603
1996-06-24T00:00:00Z,5.066856,3.8115768,3.9536254,6.919011,1.9883726,2.6304014
1996-06-25T00:00:00Z,-0.41324317,-0.75657374,1.7822174,2.4004586,1.3349972,1.5493413
1996-06-26T00:00:00Z,0.37222207,-0.058688737,1.7200729,2.3420553,1.3115155,1.5303775
1996-06-27T00:00:00Z,-1.9335562,-2.3905373,1.4701017,1.8581337,1.2124774,1.3631338
1996-06-28T00:00:00Z,-0.43492585,-1.2039912,1.8781908,3.1196835,1.370471,1.7662627
1996-06-29T00:00:00Z,2.1770535,1.9704117,2.5679736,2.8182313,1.6024898,1.6787589
1996-06-30T00:00:00Z,4.297617,4.0084834,2.1767733,2.2482054,1.4753892,1.4994017
1996-07-01T00:00:00Z,5.5405316,4.94335,1.8697234,2.4487298,1.3673784,1.5648417
1996-07-02T00:00:00Z,6.233764,5.5151124,3.6883261,4.844455,1.9205015,2.2010121
1996-07-03T00:00:00Z,7.7869854,7.559628,3.6089861,4.8006067,1.8997332,2.1910288
1996-07-04T00:00:00Z,4.6015205,3.9338348,3.3247066,4.4396405,1.8233778,2.1070454
1996-07-05T00:00:00Z,2.6489794,1.9093202,4.565646,5.8777246,2.136737,2.424402
1996-07-06T00:00:00Z,5.3580103,4.788024,3.4374728,4.437658,1.8540423,2.106575
1996-07-07T00:00:00Z,7.709893,6.879139,3.250494,4.7003665,1.8029126,2.168033
1996-07-08T00:00:00Z,8.583053,7.7665405,2.3545449,3.8143568,1.5344527,1.9530379
1996-07-09T00:00:00Z,7.962571,7.093138,2.9393442,4.545091,1.7144516,2.131922
1996-07-10T00:00:00Z,7.4280324,7.2345967,3.7865422,3.9295776,1.9459039,1.9823163
1996-07-11T00:00:00Z,8.939116,8.039806,2.851222,4.5039616,1.6885562,2.122254
1996-07-12T00:00:00Z,10.048958,8.994714,2.411023,4.3153257,1.5527469,2.0773363
1996-07-13T00:00:00Z,9.989595,8.912058,2.0930758,4.55668,1.4467466,2.1346383
1996-07-14T00:00:00Z,9.300314,8.41073,2.3099592,4.3827477,1.519855,2.0935013
1996-07-15T00:00:00Z,8.388415,7.22507,2.6551464,6.0525703,1.629462,2.4601972
1996-07-16T00:00:00Z,4.5879755,3.7400033,4.2028713,6.0534444,2.0500906,2.4603748
1996-07-17T00:00:00Z,2.9985206,1.9310582,3.4114268,5.9634,1.8470048,2.4420073
1996-07-18T00:00:00Z,5.282344,4.944322,6.9155307,7.5827174,2.6297398,2.7536736
1996-07-19T00:00:00Z,0.66228765,-0.46568406,4.185254,6.9697585,2.0457895,2.6400301
1996-07-20T00:00:00Z,3.2505815,2.5700243,4.3694887,5.7171392,2.0903323,2.391054
1996-07-21T00:00:00Z,5.85467,4.7975993,4.2694,7.105005,2.0662527,2.6655216
1996-07-22T00:00:00Z,7.676915,7.0638437,3.272279,4.2215004,1.8089442,2.054629
1996-07-23T00:00:00Z,8.380517,7.7386355,2.6260788,3.5153396,1.6205181,1.874924
1996-07-24T00:00:00Z,8.945078,8.291152,3.6348796,4.740522,1.906536,2.177274
1996-07-25T00:00:00Z,6.613457,6.3988667,4.8695765,4.515178,2.2067118,2.1248949
1996-07-26T00:00:00Z,6.6175146,5.9256415,3.2911932,4.587928,1.8141646,2.141945
1996-07-27T00:00:00Z,8.916116,8.624974,7.1174726,7.473247,2.667859,2.733724
1996-07-28T00:00:00Z,10.3974905,9.270774,2.6248763,4.2871313,1.620147,2.070539
1996-07-29T00:00:00Z,7.137031,6.0267596,3.3655088,6.04202,1.8345323,2.458052
1996-07-30T00:00:00Z,7.6903543,6.889346,2.9926856,4.347866,1.729938,2.0851538
1996-07-31T00:00:00Z,6.704371,5.943377,2.8655102,4.0188174,1.6927818,2.0046988
1996-08-01T00:00:00Z,5.797045,4.554004,5.678768,9.565354,2.3830166,3.0927906
1996-08-02T00:00:00Z,3.2914436,2.1501384,7.441464,11.116337,2.7279048,3.334117
1996-08-03T00:00:00Z,4.4175005,3.5251024,5.093041,7.2444873,2.2567766,2.6915586
1996-08-04T00:00:00Z,3.0653377,1.9863267,3.2645466,5.152348,1.8068056,2.2698784
1996-08-05T00:00:00Z,5.4073243,4.322362,5.204405,8.294813,2.2813165,2.8800716
1996-08-06T00:00:00Z,3.8296068,2.8819184,4.9795995,7.4270663,2.2315016,2.7252645
1996-08-07T00:00:00Z,4.5346704,3.6562355,5.862688,7.9162607,2.4212987,2.813585
1996-08-08T00:00:00Z,5.4908056,4.692952,4.163152,5.7018733,2.0403805,2.3878596
1996-08-09T00:00:00Z,6.295295,5.3169694,3.8615797,5.9095283,1.9650903,2.430952
1996-08-10T00:00:00Z,6.771219,5.7842045,5.300782,7.986697,2.302343,2.8260746
1996-08-11T00:00:00Z,9.438771,8.304953,3.5811346,5.797593,1.8923886,2.407819
1996-08-12T00:00:00Z,9.66543,8.241681,4.296539,7.830805,2.0728095,2.7983575
1996-08-13T00:00:00Z,7.419704,6.730496,1.5879325,2.246275,1.260132,1.4987578
1996-08-14T00:00:00Z,7.691059,6.929158,1.9421955,2.7839134,1.3936268,1.6685063
1996-08-15T00:00:00Z,6.194749,5.238806,3.2660558,5.297431,1.8072232,2.3016148
1996-08-16T00:00:00Z,6.575497,5.763214,4.2947645,6.18601,2.0723813,2.487169
1996-08-17T00:00:00Z,3.912076,2.8849795,5.0642447,7.9600377,2.2503877,2.821354
1996-08-18T00:00:00Z,4.146585,3.5921898,3.7550488,4.822836,1.9377948,2.1960957
1996-08-19T00:00:00Z,3.2474093,2.3991802,3.8872633,5.577074,1.9716144,2.361583
1996-08-20T00:00:00Z,2.8552945,1.885718,3.7098963,5.351874,1.9261091,2.3134117
1996-08-21T00:00:00Z,2.122797,1.2780204,4.201277,6.100526,2.0497017,2.4699242
1996-08-22T00:00:00Z,4.3519096,3.704214,3.5986395,4.797016,1.8970081,2.1902092
1996-08-23T00:00:00Z,5.340906,4.264248,5.764225,8.8467655,2.40088,2.9743512
1996-08-24T00:00:00Z,6.757687,6.1396074,3.3483906,4.875321,1.8298608,2.2080128
1996-08-25T00:00:00Z,6.9260406,5.9724054,2.84,4.549743,1.6852299,2.1330128
1996-08-26T00:00:00Z,7.424981,5.9619355,5.834746,9.800442,2.4155219,3.1305656
1996-08-27T00:00:00Z,3.6961288,3.1936793,7.1477084,8.70047,2.6735198,2.9496558
1996-08-28T00:00:00Z,3.3713062,2.5044498,5.22891,7.2869596,2.286681,2.699437
1996-08-29T00:00:00Z,4.389522,3.657955,5.1247416,6.5940347,2.2637892,2.5678852
1996-08-30T00:00:00Z,5.5314918,4.5041947,5.5435014,8.551334,2.354464,2.9242663
1996-08-31T00:00:00Z,4.322305,3.363868,4.6435494,7.0477257,2.1548896,2.6547554
1996-09-01T00:00:00Z,3.618945,2.9516747,6.2407126,7.856081,2.4981418,2.80287
1996-09-02T00:00:00Z,3.0381424,2.3910518,4.293761,5.602868,2.0721393,2.3670378
1996-09-03T00:00:00Z,2.9189272,2.0518076,2.9640112,4.0005007,1.7216303,2.0001252
1996-09-04T00:00:00Z,5.006267,4.6758432,6.414001,8.064381,2.5325878,2.8397853
1996-09-05T00:00:00Z,-1.0478332,-1.2860676,3.2775729,3.696565,1.8104068,1.9226453
1996-09-06T00:00:00Z,-0.6480373,-1.3057004,4.4264264,5.8753967,2.1039073,2.4239218
1996-09-07T00:00:00Z,-0.04411425,-0.44990572,4.4962654,5.510951,2.12044,2.3475416
1996-09-08T00:00:00Z,1.7127038,0.99937665,4.0146885,5.4032,2.0036688,2.3244784
1996-09-09T00:00:00Z,3.173912,2.5061214,4.6475754,6.1968365,2.1558235,2.4893446
1996-09-10T00:00:00Z,4.72223,4.5188084,4.2395864,4.759319,2.0590255,2.1815863
1996-09-11T00:00:00Z,4.3456683,3.91666,3.3268168,4.1237125,1.8239564,2.0306926
1996-09-12T00:00:00Z,4.024482,3.3027873,5.021591,6.5633903,2.2408907,2.5619113
1996-09-13T00:00:00Z,4.3902087,3.7561,4.184563,5.7454753,2.0456204,2.3969722
1996-09-14T00:00:00Z,-1.0289803,-1.9809297,4.662281,7.1455975,2.1592314,2.673125
1996-09-15T00:00:00Z,2.0924506,0.50257456,5.9429584,10.926798,2.4378183,3.3055708
1996-09-16T00:00:00Z,-0.46854392,-1.0133147,7.6922865,9.414103,2.773497,3.068241
1996-09-17T00:00:00Z,-3.432321,-3.8639061,1.7122462,2.1523762,1.3085283,1.4670979
1996-09-18T00:00:00Z,-2.8899,-3.319501,1.6195155,2.0203166,1.2726018,1.4213785
1996-09-19T00:00:00Z,-0.5568123,-1.095392,3.026406,3.885364,1.7396569,1.9711326
1996-09-20T00:00:00Z,7.25E-05,-0.5935994,2.1331375,2.8434622,1.4605265,1.6862569
1996-09-21T00:00:00Z,2.4396684,1.8651892,4.295896,5.447643,2.0726542,2.3340185
1996-09-22T00:00:00Z,3.5102048,3.0071516,8.394859,9.987956,2.8973885,3.1603727
1996-09-23T00:00:00Z,1.3077174,0.5977953,3.2631783,4.451333,1.806427,2.1098182
1996-09-24T00:00:00Z,1.3583133,0.7731882,2.997439,3.9481225,1.7313113,1.9869883
1996-09-25T00:00:00Z,1.4630277,0.8583883,3.5920901,4.5848584,1.895281,2.1412282
1996-09-26T00:00:00Z,1.0948093,0.48080915,2.8381658,3.7399,1.6846856,1.9338821
1996-09-27T00:00:00Z,1.5590391,0.8621342,2.7864199,3.54597,1.6692573,1.8830746
1996-09-28T00:00:00Z,1.3603692,0.3817901,5.15047,7.3810835,2.2694647,2.716815
1996-09-29T00:00:00Z,1.385323,0.7013472,4.873623,6.513788,2.2076283,2.5522125
1996-09-30T00:00:00Z,3.5118954,2.2577002,5.963462,8.762559,2.44202,2.960162
1996-10-01T00:00:00Z,2.362142,1.4524714,4.620911,6.957929,2.1496305,2.6377888
1996-10-02T00:00:00Z,1.3175229,0.4779708,3.3625767,5.1014004,1.8337331,2.2586281
