# ppt,,,,,,
,MN101,MN101,MN101,MN102    ,MN102    ,MN102    
TIMESTEP,MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d),MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d)
2000-02-10T00:00:00Z,-4.0970554,2.5661025,1.6019058,-4.0970554,2.5661025,1.6019058
2000-02-11T00:00:00Z,-7.0968685,3.762664,1.9397588,-7.0968685,3.762664,1.9397588
2000-02-12T00:00:00Z,-4.9921365,1.2405814,1.1138139,-4.9921365,1.2405814,1.1138139
2000-02-13T00:00:00Z,-4.2039623,0.9319876,0.96539503,-4.2039623,0.9319876,0.96539503
2000-02-14T00:00:00Z,-1.8368268,0.896847,0.94702005,-1.8368268,0.896847,0.94702005
2000-02-15T00:00:00Z,-8.894683,1.2113756,1.100625,-8.894683,1.2113756,1.100625
2000-02-16T00:00:00Z,-7.7843513,1.2943321,1.1376872,-7.7843513,1.2943321,1.1376872
2000-02-17T00:00:00Z,-6.142384,1.1138504,1.0553911,-6.142384,1.1138504,1.0553911
2000-02-18T00:00:00Z,-9.626408,2.7885115,1.6698837,-9.626408,2.7885115,1.6698837
2000-02-19T00:00:00Z,-8.972307,0.6281755,0.79257524,-8.972307,0.6281755,0.79257524
2000-02-20T00:00:00Z,-7.4391036,1.1390473,1.0672616,-7.4391036,1.1390473,1.0672616
2000-02-21T00:00:00Z,-7.212589,0.9128109,0.9554114,-7.212589,0.9128109,0.9554114
2000-02-22T00:00:00Z,-5.557555,1.1658714,1.0797553,-5.557555,1.1658714,1.0797553
2000-02-23T00:00:00Z,-5.9026427,2.094276,1.4471613,-5.9026427,2.094276,1.4471613
2000-02-24T00:00:00Z,-15.343274,0.5452514,0.7384114,-15.343274,0.5452514,0.7384114
2000-02-25T00:00:00Z,-14.200677,1.0056185,1.0028052,-14.200677,1.0056185,1.0028052
2000-02-26T00:00:00Z,-11.848263,5.3472323,2.3124084,-11.848263,5.3472323,2.3124084
2000-02-27T00:00:00Z,-3.2258675,0.9799537,0.9899261,-3.2258675,0.9799537,0.9899261
2000-02-28T00:00:00Z,-9.914814,1.2396827,1.1134104,-9.914814,1.2396827,1.1134104
2000-02-29T00:00:00Z,-8.518895,1.3523276,1.1628962,-8.518895,1.3523276,1.1628962
2000-03-01T00:00:00Z,-12.527133,1.155249,1.0748252,-12.527133,1.155249,1.0748252
2000-03-02T00:00:00Z,-8.979718,2.4061048,1.5511624,-8.979718,2.4061048,1.5511624
2000-03-03T00:00:00Z,-5.5671167,0.6839866,0.82703483,-5.5671167,0.6839866,0.82703483
2000-03-04T00:00:00Z,-7.290772,0.5719659,0.75628424,-7.290772,0.5719659,0.75628424
2000-03-05T00:00:00Z,-5.4980593,0.70477134,0.8395066,-5.4980593,0.70477134,0.8395066
2000-03-06T00:00:00Z,-6.1942353,1.0539237,1.0266079,-6.1942353,1.0539237,1.0266079
2000-03-07T00:00:00Z,-10.775375,1.1348399,1.0652887,-10.775375,1.1348399,1.0652887
2000-03-08T00:00:00Z,-7.731508,0.43898666,0.6625607,-7.731508,0.43898666,0.6625607
2000-03-09T00:00:00Z,-6.3670416,1.0588636,1.029011,-6.3670416,1.0588636,1.029011
2000-03-10T00:00:00Z,-11.872981,1.131962,1.0639371,-11.872981,1.131962,1.0639371
2000-03-11T00:00:00Z,-7.507408,1.6218908,1.2735348,-7.507408,1.6218908,1.2735348
2000-03-12T00:00:00Z,-7.165099,1.19576,1.0935081,-7.165099,1.19576,1.0935081
2000-03-13T00:00:00Z,-6.706821,0.6654581,0.81575614,-6.706821,0.6654581,0.81575614
2000-03-14T00:00:00Z,-3.4232137,0.6522503,0.80762017,-3.4232137,0.6522503,0.80762017
2000-03-15T00:00:00Z,-5.864867,0.67417663,0.8210826,-5.864867,0.67417663,0.8210826
2000-03-16T00:00:00Z,-4.5416927,0.91145235,0.9547001,-4.5416927,0.91145235,0.9547001
2000-03-17T00:00:00Z,-8.825273,1.4298589,1.195767,-8.825273,1.4298589,1.195767
2000-03-18T00:00:00Z,-6.7474213,1.3151511,1.1468004,-6.7474213,1.3151511,1.1468004
2000-03-19T00:00:00Z,-5.5755544,1.2193058,1.1042218,-5.5755544,1.2193058,1.1042218
2000-03-20T00:00:00Z,-8.345688,1.7117612,1.3083429,-8.345688,1.7117612,1.3083429
2000-03-21T00:00:00Z,-7.834195,2.6068122,1.6145625,-7.834195,2.6068122,1.6145625
2000-03-22T00:00:00Z,-7.4702168,2.8262222,1.6811372,-7.4702168,2.8262222,1.6811372
2000-03-23T00:00:00Z,-3.0100672,1.479928,1.2165229,-3.0100672,1.479928,1.2165229
2000-03-24T00:00:00Z,-6.8257813,3.710888,1.9263664,-6.8257813,3.710888,1.9263664
2000-03-25T00:00:00Z,-4.9598994,1.2483343,1.1172888,-4.9598994,1.2483343,1.1172888
2000-03-26T00:00:00Z,-5.2340794,1.5664892,1.2515947,-5.2340794,1.5664892,1.2515947
2000-03-27T00:00:00Z,-3.3989885,5.2235,2.2854977,-3.3989885,5.2235,2.2854977
2000-03-28T00:00:00Z,-7.819804,1.0574355,1.0283169,-7.819804,1.0574355,1.0283169
2000-03-29T00:00:00Z,-6.6023955,1.2713419,1.127538,-6.6023955,1.2713419,1.127538
2000-03-30T00:00:00Z,-6.554134,1.2839495,1.1331149,-6.554134,1.2839495,1.1331149
2000-03-31T00:00:00Z,-4.6354885,1.8692031,1.367188,-4.6354885,1.8692031,1.367188
2000-04-01T00:00:00Z,-2.953987,1.5556728,1.2472662,-2.953987,1.5556728,1.2472662
2000-04-02T00:00:00Z,-4.050119,1.6778033,1.2953005,-4.050119,1.6778033,1.2953005
2000-04-03T00:00:00Z,-4.183061,1.8367783,1.3552779,-4.183061,1.8367783,1.3552779
2000-04-04T00:00:00Z,-2.6774442,0.9999909,0.99999547,-2.6774442,0.9999909,0.99999547
2000-04-05T00:00:00Z,-4.5835915,1.691686,1.3006483,-4.5835915,1.691686,1.3006483
2000-04-06T00:00:00Z,-2.392199,1.9156088,1.3840551,-2.392199,1.9156088,1.3840551
2000-04-07T00:00:00Z,-5.001785,1.5615971,1.2496388,-5.001785,1.5615971,1.2496388
2000-04-08T00:00:00Z,-4.66007,1.6428696,1.2817447,-4.66007,1.6428696,1.2817447
2000-04-09T00:00:00Z,-5.4233923,1.6999032,1.3038033,-5.4233923,1.6999032,1.3038033
2000-04-10T00:00:00Z,-4.935877,1.3898382,1.1789141,-4.935877,1.3898382,1.1789141
2000-04-11T00:00:00Z,-4.4461927,1.654309,1.2861995,-4.4461927,1.654309,1.2861995
2000-04-12T00:00:00Z,-3.3314228,1.1914933,1.0915555,-3.3314228,1.1914933,1.0915555
2000-04-13T00:00:00Z,-0.34547737,1.0364718,1.0180726,-0.34547737,1.0364718,1.0180726
2000-04-14T00:00:00Z,-4.260295,1.2178634,1.1035686,-4.260295,1.2178634,1.1035686
2000-04-15T00:00:00Z,-4.4916925,1.4183162,1.1909308,-4.4916925,1.4183162,1.1909308
2000-04-16T00:00:00Z,-2.7993107,1.3027215,1.1413683,-2.7993107,1.3027215,1.1413683
2000-04-17T00:00:00Z,-0.24437168,1.1179774,1.0573444,-0.24437168,1.1179774,1.0573444
2000-04-18T00:00:00Z,-4.6508255,1.0448722,1.0221899,-4.6508255,1.0448722,1.0221899
2000-04-19T00:00:00Z,-3.1802998,1.3536513,1.1634651,-3.1802998,1.3536513,1.1634651
2000-04-20T00:00:00Z,-3.217605,1.1762807,1.0845648,-3.217605,1.1762807,1.0845648
2000-04-21T00:00:00Z,-3.1669872,1.3115599,1.1452335,-3.1669872,1.3115599,1.1452335
2000-04-22T00:00:00Z,-2.4773228,1.3248667,1.1510285,-2.4773228,1.3248667,1.1510285
2000-04-23T00:00:00Z,-4.660524,1.3746425,1.1724515,-4.660524,1.3746425,1.1724515
2000-04-24T00:00:00Z,-7.802559,1.4553473,1.2063777,-7.802559,1.4553473,1.2063777
2000-04-25T00:00:00Z,-3.0804935,1.7471801,1.3218094,-3.0804935,1.7471801,1.3218094
2000-04-26T00:00:00Z,-3.0964413,1.6348289,1.2786043,-3.0964413,1.6348289,1.2786043
2000-04-27T00:00:00Z,-1.389719,1.8901744,1.3748361,-1.389719,1.8901744,1.3748361
2000-04-28T00:00:00Z,0.49389786,1.9307842,1.3895266,0.49389786,1.9307842,1.3895266
2000-04-29T00:00:00Z,-7.319564,1.2584044,1.1217862,-7.319564,1.2584044,1.1217862
2000-04-30T00:00:00Z,-3.1627402,1.4741501,1.2141458,-3.1627402,1.4741501,1.2141458
2000-05-01T00:00:00Z,-1.3275658,1.6970303,1.3027011,-1.3275658,1.6970303,1.3027011
2000-05-02T00:00:00Z,-1.8041959,1.6638141,1.2898892,-1.8041959,1.6638141,1.2898892
2000-05-03T00:00:00Z,-2.0622525,1.4703361,1.2125741,-2.0622525,1.4703361,1.2125741
2000-05-04T00:00:00Z,4.9130363,1.6552434,1.2865627,4.9130363,1.6552434,1.2865627
2000-05-05T00:00:00Z,4.2319913,0.88510394,0.94079965,4.2319913,0.88510394,0.94079965
2000-05-06T00:00:00Z,2.6400118,1.262836,1.1237597,2.6400118,1.262836,1.1237597
2000-05-07T00:00:00Z,-0.0520481,1.3068012,1.143154,-0.0520481,1.3068012,1.143154
2000-05-08T00:00:00Z,2.4016192,1.071334,1.0350527,2.4016192,1.071334,1.0350527
2000-05-09T00:00:00Z,-0.26542246,1.141738,1.0685215,-0.26542246,1.141738,1.0685215
2000-05-10T00:00:00Z,0.57351935,1.0208453,1.010369,0.57351935,1.0208453,1.010369
2000-05-11T00:00:00Z,-12.849802,1.1403245,1.0678598,-12.849802,1.1403245,1.0678598
2000-05-12T00:00:00Z,-11.685909,2.1368318,1.4617907,-11.685909,2.1368318,1.4617907
2000-05-13T00:00:00Z,-3.4361253,1.6584172,1.2877955,-3.4361253,1.6584172,1.2877955
2000-05-14T00:00:00Z,-3.517883,1.7079903,1.306901,-3.517883,1.7079903,1.306901
2000-05-15T00:00:00Z,-0.28629184,1.5046496,1.2266417,-0.28629184,1.5046496,1.2266417
2000-05-16T00:00:00Z,-2.1635387,0.9082583,0.9530259,-2.1635387,0.9082583,0.9530259
2000-05-17T00:00:00Z,-0.6660282,1.1880455,1.089975,-0.6660282,1.1880455,1.089975
2000-05-18T00:00:00Z,-1.8405913,1.2088362,1.0994709,-1.8405913,1.2088362,1.0994709
2000-05-19T00:00:00Z,-0.51535374,1.4016329,1.1839057,-0.51535374,1.4016329,1.1839057
2000-05-20T00:00:00Z,-0.11124335,1.5191939,1.2325559,-0.11124335,1.5191939,1.2325559
2000-05-21T00:00:00Z,1.3822196,1.8806299,1.3713605,1.3822196,1.8806299,1.3713605
2000-05-22T00:00:00Z,2.415654,1.671986,1.2930529,2.415654,1.671986,1.2930529
2000-05-23T00:00:00Z,2.645103,2.1639493,1.4710368,2.645103,2.1639493,1.4710368
2000-05-24T00:00:00Z,7.497625,1.3090863,1.1441531,7.497625,1.3090863,1.1441531
2000-05-25T00:00:00Z,2.1382983,1.1382848,1.0669043,2.1382983,1.1382848,1.0669043
2000-05-26T00:00:00Z,1.1617031,1.1972393,1.0941843,1.1617031,1.1972393,1.0941843
2000-05-27T00:00:00Z,1.0250205,1.2985692,1.1395478,1.0250205,1.2985692,1.1395478
2000-05-28T00:00:00Z,2.092936,1.7693015,1.330151,2.092936,1.7693015,1.330151
2000-05-29T00:00:00Z,2.712922,1.2498223,1.1179545,2.712922,1.2498223,1.1179545
2000-05-30T00:00:00Z,5.4502635,1.9235957,1.3869375,5.4502635,1.9235957,1.3869375
2000-05-31T00:00:00Z,-3.7010775,1.1948482,1.0930911,-3.7010775,1.1948482,1.0930911
2000-06-01T00:00:00Z,-3.3081408,1.386625,1.1775504,-3.3081408,1.386625,1.1775504
2000-06-02T00:00:00Z,-2.7692513,1.9945103,1.4122713,-2.7692513,1.9945103,1.4122713
2000-06-03T00:00:00Z,-1.916173,1.7204913,1.311675,-1.916173,1.7204913,1.311675
2000-06-04T00:00:00Z,1.9877871,1.8663863,1.3661575,1.9877871,1.8663863,1.3661575
2000-06-05T00:00:00Z,5.730334,1.0138534,1.0069029,5.730334,1.0138534,1.0069029
2000-06-06T00:00:00Z,-1.043406,1.6284055,1.2760899,-1.043406,1.6284055,1.2760899
2000-06-07T00:00:00Z,2.9016683,0.96404535,0.98185813,2.9016683,0.96404535,0.98185813
2000-06-08T00:00:00Z,0.29033387,1.1316551,1.0637928,0.29033387,1.1316551,1.0637928
2000-06-09T00:00:00Z,-2.2405179,1.3215053,1.1495675,-2.2405179,1.3215053,1.1495675
2000-06-10T00:00:00Z,-2.4518383,1.1952034,1.0932536,-2.4518383,1.1952034,1.0932536
2000-06-11T00:00:00Z,-2.4615119,1.4435694,1.2014863,-2.4615119,1.4435694,1.2014863
2000-06-12T00:00:00Z,3.6857903,1.6214135,1.2733474,3.6857903,1.6214135,1.2733474
2000-06-13T00:00:00Z,3.3480206,1.3820118,1.1755899,3.3480206,1.3820118,1.1755899
2000-06-14T00:00:00Z,4.648026,2.3394873,1.5295383,4.648026,2.3394873,1.5295383
2000-06-15T00:00:00Z,5.010286,1.6727821,1.2933607,5.010286,1.6727821,1.2933607
2000-06-16T00:00:00Z,5.6619325,2.1462293,1.4650015,5.6619325,2.1462293,1.4650015
2000-06-17T00:00:00Z,2.4015968,2.2313085,1.4937564,2.4015968,2.2313085,1.4937564
2000-06-18T00:00:00Z,3.0088732,1.4058882,1.1857016,3.0088732,1.4058882,1.1857016
2000-06-19T00:00:00Z,2.786545,1.6352159,1.2787555,2.786545,1.6352159,1.2787555
2000-06-20T00:00:00Z,2.6103988,2.208597,1.4861349,2.6103988,2.208597,1.4861349
2000-06-21T00:00:00Z,3.3492918,1.5051688,1.2268533,3.3492918,1.5051688,1.2268533
2000-06-22T00:00:00Z,2.0294971,2.2556617,1.5018861,2.0294971,2.2556617,1.5018861
2000-06-23T00:00:00Z,2.3276997,1.9398552,1.3927869,2.3276997,1.9398552,1.3927869
2000-06-24T00:00:00Z,4.5959454,1.4227929,1.1928089,4.5959454,1.4227929,1.1928089
2000-06-25T00:00:00Z,4.2492676,1.3716067,1.1711562,4.2492676,1.3716067,1.1711562
2000-06-26T00:00:00Z,4.759964,1.2453184,1.1159384,4.759964,1.2453184,1.1159384
2000-06-27T00:00:00Z,4.857378,1.3752614,1.1727154,4.857378,1.3752614,1.1727154
2000-06-28T00:00:00Z,7.2418733,1.2663976,1.1253433,7.2418733,1.2663976,1.1253433
2000-06-29T00:00:00Z,6.685614,1.303368,1.1416514,6.685614,1.303368,1.1416514
2000-06-30T00:00:00Z,5.1018457,0.9101175,0.9540008,5.1018457,0.9101175,0.9540008
2000-07-01T00:00:00Z,1.4132962,1.7767824,1.33296,1.4132962,1.7767824,1.33296
2000-07-02T00:00:00Z,2.2147765,1.3661091,1.1688067,2.2147765,1.3661091,1.1688067
2000-07-03T00:00:00Z,2.1210406,1.3010443,1.1406333,2.1210406,1.3010443,1.1406333
2000-07-04T00:00:00Z,-0.827401,1.2101268,1.1000576,-0.827401,1.2101268,1.1000576
2000-07-05T00:00:00Z,0.27172756,1.3584292,1.1655167,0.27172756,1.3584292,1.1655167
2000-07-06T00:00:00Z,-1.2349994,1.3016318,1.1408907,-1.2349994,1.3016318,1.1408907
2000-07-07T00:00:00Z,0.76422143,1.3890164,1.1785654,0.76422143,1.3890164,1.1785654
2000-07-08T00:00:00Z,-0.13833994,1.392031,1.1798435,-0.13833994,1.392031,1.1798435
2000-07-09T00:00:00Z,1.2357751,1.3461984,1.1602579,1.2357751,1.3461984,1.1602579
2000-07-10T00:00:00Z,2.8684008,1.4800566,1.2165757,2.8684008,1.4800566,1.2165757
2000-07-11T00:00:00Z,4.783924,1.3387614,1.1570486,4.783924,1.3387614,1.1570486
2000-07-12T00:00:00Z,3.6300864,1.6856192,1.298314,3.6300864,1.6856192,1.298314
2000-07-13T00:00:00Z,2.468172,1.7832298,1.3353763,2.468172,1.7832298,1.3353763
2000-07-14T00:00:00Z,3.8485618,1.543933,1.2425511,3.8485618,1.543933,1.2425511
2000-07-15T00:00:00Z,3.4908853,1.9416025,1.3934139,3.4908853,1.9416025,1.3934139
2000-07-16T00:00:00Z,6.6646786,1.4301833,1.1959027,6.6646786,1.4301833,1.1959027
2000-07-17T00:00:00Z,1.9771539,1.4837787,1.2181046,1.9771539,1.4837787,1.2181046
2000-07-18T00:00:00Z,0.7232288,1.9589947,1.3996409,0.7232288,1.9589947,1.3996409
2000-07-19T00:00:00Z,0.7247044,1.631021,1.2771144,0.7247044,1.631021,1.2771144
2000-07-20T00:00:00Z,1.7835203,1.6696503,1.2921495,1.7835203,1.6696503,1.2921495
2000-07-21T00:00:00Z,1.8130875,2.3421865,1.5304203,1.8130875,2.3421865,1.5304203
2000-07-22T00:00:00Z,3.9318686,1.6642755,1.290068,3.9318686,1.6642755,1.290068
2000-07-23T00:00:00Z,2.140793,2.2543087,1.5014355,2.140793,2.2543087,1.5014355
2000-07-24T00:00:00Z,0.6346075,2.188564,1.4793797,0.6346075,2.188564,1.4793797
2000-07-25T00:00:00Z,1.6657226,2.022099,1.4220053,1.6657226,2.022099,1.4220053
2000-07-26T00:00:00Z,5.6677,1.9398556,1.392787,5.6677,1.9398556,1.392787
2000-07-27T00:00:00Z,1.8827364,1.9750419,1.4053619,1.8827364,1.9750419,1.4053619
2000-07-28T00:00:00Z,2.8319955,2.0061767,1.4163957,2.8319955,2.0061767,1.4163957
2000-07-29T00:00:00Z,4.1313086,1.7938125,1.3393328,4.1313086,1.7938125,1.3393328
2000-07-30T00:00:00Z,7.339175,1.6046864,1.2667621,7.339175,1.6046864,1.2667621
2000-07-31T00:00:00Z,7.0201983,1.7258089,1.3137004,7.0201983,1.7258089,1.3137004
2000-08-01T00:00:00Z,10.147684,1.6345013,1.2784762,10.147684,1.6345013,1.2784762
2000-08-02T00:00:00Z,7.6250744,1.7305437,1.3155013,7.6250744,1.7305437,1.3155013
2000-08-03T00:00:00Z,8.499794,1.7042089,1.3054535,8.499794,1.7042089,1.3054535
2000-08-04T00:00:00Z,5.2648826,1.195123,1.0932168,5.2648826,1.195123,1.0932168
2000-08-05T00:00:00Z,5.469735,1.4901206,1.220705,5.469735,1.4901206,1.220705
2000-08-06T00:00:00Z,5.9165983,1.4480904,1.2033663,5.9165983,1.4480904,1.2033663
2000-08-07T00:00:00Z,5.575551,1.4617757,1.2090391,5.575551,1.4617757,1.2090391
2000-08-08T00:00:00Z,4.0029163,1.6415066,1.2812129,4.0029163,1.6415066,1.2812129
2000-08-09T00:00:00Z,4.7073827,1.2761973,1.129689,4.7073827,1.2761973,1.129689
2000-08-10T00:00:00Z,3.0373685,1.3923336,1.1799719,3.0373685,1.3923336,1.1799719
2000-08-11T00:00:00Z,0.19921969,1.8015069,1.3422023,0.19921969,1.8015069,1.3422023
2000-08-12T00:00:00Z,0.8498191,2.0901046,1.4457194,0.8498191,2.0901046,1.4457194
2000-08-13T00:00:00Z,0.49724695,2.4561186,1.5672009,0.49724695,2.4561186,1.5672009
2000-08-14T00:00:00Z,-0.32417497,2.5892057,1.6091009,-0.32417497,2.5892057,1.6091009
2000-08-15T00:00:00Z,0.6419921,2.9322114,1.7123702,0.6419921,2.9322114,1.7123702
2000-08-16T00:00:00Z,1.1053573,2.4533436,1.5663153,1.1053573,2.4533436,1.5663153
2000-08-17T00:00:00Z,1.2143098,2.4371924,1.5611509,1.2143098,2.4371924,1.5611509
2000-08-18T00:00:00Z,1.753199,3.3986595,1.8435453,1.753199,3.3986595,1.8435453
2000-08-19T00:00:00Z,-0.08744326,2.3301802,1.5264927,-0.08744326,2.3301802,1.5264927
2000-08-20T00:00:00Z,-0.1259676,1.9601816,1.4000648,-0.1259676,1.9601816,1.4000648
2000-08-21T00:00:00Z,1.3587763,1.8112165,1.3458143,1.3587763,1.8112165,1.3458143
2000-08-22T00:00:00Z,2.4668376,1.82095,1.3494258,2.4668376,1.82095,1.3494258
2000-08-23T00:00:00Z,2.726784,2.0595434,1.4351109,2.726784,2.0595434,1.4351109
2000-08-24T00:00:00Z,1.4828973,2.0059521,1.4163164,1.4828973,2.0059521,1.4163164
2000-08-25T00:00:00Z,4.763934,1.9763123,1.4058137,4.763934,1.9763123,1.4058137
2000-08-26T00:00:00Z,8.290213,1.8075796,1.3444626,8.290213,1.8075796,1.3444626
2000-08-27T00:00:00Z,4.498255,1.971575,1.4041278,4.498255,1.971575,1.4041278
2000-08-28T00:00:00Z,4.494402,2.0770013,1.4411806,4.494402,2.0770013,1.4411806
2000-08-29T00:00:00Z,7.5731106,1.8513886,1.3606575,7.5731106,1.8513886,1.3606575
2000-08-30T00:00:00Z,7.7378197,1.5801969,1.2570589,7.7378197,1.5801969,1.2570589
2000-08-31T00:00:00Z,3.3486876,1.4695365,1.2122444,3.3486876,1.4695365,1.2122444
2000-09-01T00:00:00Z,3.9369042,1.2810597,1.1318392,3.9369042,1.2810597,1.1318392
2000-09-02T00:00:00Z,1.6106944,0.9362075,0.9675781,1.6106944,0.9362075,0.9675781
2000-09-03T00:00:00Z,-0.40712795,1.1827154,1.0875272,-0.40712795,1.1827154,1.0875272
2000-09-04T00:00:00Z,-2.4207616,1.1663601,1.0799816,-2.4207616,1.1663601,1.0799816
2000-09-05T00:00:00Z,-5.4414577,1.2957592,1.1383142,-5.4414577,1.2957592,1.1383142
2000-09-06T00:00:00Z,-5.07305,1.292995,1.1370994,-5.07305,1.292995,1.1370994
2000-09-07T00:00:00Z,-2.0756423,1.8551674,1.3620453,-2.0756423,1.8551674,1.3620453
2000-09-08T00:00:00Z,-2.306942,2.7484963,1.657859,-2.306942,2.7484963,1.657859
2000-09-09T00:00:00Z,-0.8177745,2.1569376,1.4686517,-0.8177745,2.1569376,1.4686517
2000-09-10T00:00:00Z,-0.9435857,1.9610348,1.4003695,-0.9435857,1.9610348,1.4003695
2000-09-11T00:00:00Z,-0.3922513,1.9295946,1.3890985,-0.3922513,1.9295946,1.3890985
2000-09-12T00:00:00Z,1.242313,2.1636157,1.4709234,1.242313,2.1636157,1.4709234
2000-09-13T00:00:00Z,1.8384067,2.54271,1.5945878,1.8384067,2.54271,1.5945878
2000-09-14T00:00:00Z,4.9612317,2.6497304,1.6277993,4.9612317,2.6497304,1.6277993
2000-09-15T00:00:00Z,3.9301891,1.4730046,1.213674,3.9301891,1.4730046,1.213674
2000-09-16T00:00:00Z,1.0348743,1.9396417,1.3927102,1.0348743,1.9396417,1.3927102
2000-09-17T00:00:00Z,-0.5266394,2.1782174,1.4758785,-0.5266394,2.1782174,1.4758785
2000-09-18T00:00:00Z,1.5827175,2.4045506,1.5506613,1.5827175,2.4045506,1.5506613
2000-09-19T00:00:00Z,2.742644,2.2860258,1.5119609,2.742644,2.2860258,1.5119609
2000-09-20T00:00:00Z,3.9351041,2.1098235,1.4525231,3.9351041,2.1098235,1.4525231
2000-09-21T00:00:00Z,4.467305,1.9127553,1.383024,4.467305,1.9127553,1.383024
2000-09-22T00:00:00Z,6.90555,1.2345608,1.111108,6.90555,1.2345608,1.111108
2000-09-23T00:00:00Z,-1.5083015,1.346681,1.1604658,-1.5083015,1.346681,1.1604658
2000-09-24T00:00:00Z,-4.128501,1.5583373,1.2483338,-4.128501,1.5583373,1.2483338
2000-09-25T00:00:00Z,-3.7561777,1.478599,1.2159766,-3.7561777,1.478599,1.2159766
2000-09-26T00:00:00Z,-1.4644582,1.8152326,1.3473057,-1.4644582,1.8152326,1.3473057
2000-09-27T00:00:00Z,-0.9144092,1.8079221,1.34459,-0.9144092,1.8079221,1.34459
2000-09-28T00:00:00Z,-0.3295915,1.5609554,1.249382,-0.3295915,1.5609554,1.249382
2000-09-29T00:00:00Z,0.19999886,1.7310301,1.3156861,0.19999886,1.7310301,1.3156861
2000-09-30T00:00:00Z,-0.20101458,2.201761,1.4838332,-0.20101458,2.201761,1.4838332
2000-10-01T00:00:00Z,0.58017504,2.1773405,1.4755814,0.58017504,2.1773405,1.4755814
2000-10-02T00:00:00Z,0.973853,2.234676,1.4948832,0.973853,2.234676,1.4948832
2000-10-03T00:00:00Z,-0.108884856,2.090503,1.4458572,-0.108884856,2.090503,1.4458572
2000-10-04T00:00:00Z,-0.78536344,2.0014124,1.4147128,-0.78536344,2.0014124,1.4147128
2000-10-05T00:00:00Z,-1.8688711,2.1504123,1.4664284,-1.8688711,2.1504123,1.4664284
2000-10-06T00:00:00Z,-0.9190704,2.155553,1.4681803,-0.9190704,2.155553,1.4681803
2000-10-07T00:00:00Z,-0.8419248,2.3278034,1.525714,-0.8419248,2.3278034,1.525714
2000-10-08T00:00:00Z,-1.2992945,2.295986,1.5152512,-1.2992945,2.295986,1.5152512
2000-10-09T00:00:00Z,-0.6563035,2.071062,1.4391185,-0.6563035,2.071062,1.4391185
2000-10-10T00:00:00Z,-2.4338994,1.1004521,1.0490243,-2.4338994,1.1004521,1.0490243
2000-10-11T00:00:00Z,-3.9789596,1.3010441,1.1406332,-3.9789596,1.3010441,1.1406332
2000-10-12T00:00:00Z,-6.3096266,1.1273271,1.0617566,-6.3096266,1.1273271,1.0617566
2000-10-13T00:00:00Z,-5.9250917,1.4828894,1.2177395,-5.9250917,1.4828894,1.2177395
2000-10-14T00:00:00Z,-3.2958953,2.1363657,1.4616312,-3.2958953,2.1363657,1.4616312
2000-10-15T00:00:00Z,-3.707639,1.6076956,1.2679493,-3.707639,1.6076956,1.2679493
2000-10-16T00:00:00Z,-5.0922465,1.6941417,1.301592,-5.0922465,1.6941417,1.301592
2000-10-17T00:00:00Z,-4.4837713,2.0254064,1.4231677,-4.4837713,2.0254064,1.4231677
2000-10-18T00:00:00Z,-3.5467572,1.3708041,1.1708134,-3.5467572,1.3708041,1.1708134
2000-10-19T00:00:00Z,-1.4700087,2.561213,1.600379,-1.4700087,2.561213,1.600379
2000-10-20T00:00:00Z,-2.3635404,2.2792869,1.5097307,-2.3635404,2.2792869,1.5097307
2000-10-21T00:00:00Z,-0.3089885,1.1959957,1.0936159,-0.3089885,1.1959957,1.0936159
2000-10-22T00:00:00Z,-7.195437,1.5028309,1.2259,-7.195437,1.5028309,1.2259
2000-10-23T00:00:00Z,-6.161118,3.0744212,1.7534027,-6.161118,3.0744212,1.7534027
2000-10-24T00:00:00Z,-2.7640755,2.8708284,1.6943519,-2.7640755,2.8708284,1.6943519
2000-10-25T00:00:00Z,-1.4189354,1.6143446,1.2705686,-1.4189354,1.6143446,1.2705686
2000-10-26T00:00:00Z,-3.3606513,1.1953094,1.0933021,-3.3606513,1.1953094,1.0933021
2000-10-27T00:00:00Z,-3.4976432,1.2215226,1.1052251,-3.4976432,1.2215226,1.1052251
2000-10-28T00:00:00Z,-1.8974,2.0553455,1.4336476,-1.8974,2.0553455,1.4336476
2000-10-29T00:00:00Z,-3.1519592,0.8834395,0.9399146,-3.1519592,0.8834395,0.9399146
2000-10-30T00:00:00Z,-5.4419456,1.8264889,1.3514766,-5.4419456,1.8264889,1.3514766
2000-10-31T00:00:00Z,-5.8985248,1.2461057,1.116291,-5.8985248,1.2461057,1.116291
2000-11-01T00:00:00Z,-3.9698546,4.4746847,2.115345,-3.9698546,4.4746847,2.115345
2000-11-02T00:00:00Z,-5.541603,2.0933216,1.4468315,-5.541603,2.0933216,1.4468315
2000-11-03T00:00:00Z,-3.6711779,1.5572991,1.2479179,-3.6711779,1.5572991,1.2479179
2000-11-04T00:00:00Z,-7.5687585,2.4087133,1.552003,-7.5687585,2.4087133,1.552003
2000-11-05T00:00:00Z,-4.3610554,1.112943,1.0549611,-4.3610554,1.112943,1.0549611
2000-11-06T00:00:00Z,-5.2506604,0.82112694,0.90616053,-5.2506604,0.82112694,0.90616053
