,eco1,eco2,eco3,eco4,eco5,eco6,eco8,eco9,eco10,eco11,eco1,eco2,eco3,eco4,eco5,eco6,eco8,eco9,eco10,eco11,eco1,eco2,eco3,eco4,eco5,eco6,eco8,eco9,eco10,eco11
1980-12-11T00:00:00Z,3.239261,3.428656,3.33588,3.258003,3.243565,3.494434,3.549991,3.546554,3.215993,3.728429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-12T00:00:00Z,4.434656,4.14511,4.055793,4.14774,3.662559,4.398147,4.350271,4.501574,3.883711,4.55695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-13T00:00:00Z,5.312039,5.578206,5.276005,5.239172,4.966063,5.594992,5.575373,5.742749,5.083115,5.974136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-14T00:00:00Z,3.708955,3.961848,4.034417,3.742663,3.876724,4.500583,4.305127,4.341994,3.63604,4.725166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-15T00:00:00Z,4.923234,4.672347,4.71432,4.942633,3.79325,5.031566,4.775469,5.312738,4.586074,5.008066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-16T00:00:00Z,3.31599,3.452284,3.034709,3.574197,2.899601,2.995502,2.770722,3.295014,3.463014,2.856878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-17T00:00:00Z,2.847279,2.857196,2.786438,2.847998,2.798874,2.90696,2.773153,2.879213,2.754782,2.957778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-18T00:00:00Z,4.846097,4.59862,4.287683,4.540301,3.942141,4.54637,4.475854,4.8046,4.284114,4.659747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-19T00:00:00Z,4.866641,5.391141,5.033009,5.310581,4.991102,4.800892,4.992443,5.167563,5.295371,5.261877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-20T00:00:00Z,3.642688,4.051873,4.01212,4.483968,4.189564,3.702085,3.735255,3.740847,4.590207,3.818677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-21T00:00:00Z,2.154444,2.724639,1.929923,2.461383,2.83991,1.704392,1.883324,1.87952,2.636072,1.822484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-22T00:00:00Z,4.427323,4.548412,4.174175,4.866916,4.005673,4.3865,4.003735,4.863158,4.896265,4.095153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-23T00:00:00Z,4.076212,3.572572,3.340746,3.584788,2.653194,3.963033,3.384392,4.178193,3.208564,3.543247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-24T00:00:00Z,8.093323,8.179249,7.54882,8.019818,6.975516,7.611482,7.380594,8.192042,7.773498,7.553444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-25T00:00:00Z,6.324749,6.431997,6.182022,6.414573,5.814548,6.391024,6.046068,6.578803,6.238015,6.335482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-26T00:00:00Z,2.850934,3.10038,2.627871,3.199411,2.744793,2.525258,2.332967,2.89198,3.253066,2.370103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-27T00:00:00Z,3.940133,3.625679,3.59291,3.447824,3.610621,3.541069,3.712289,3.657369,3.336483,3.853615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-28T00:00:00Z,6.562121,5.876193,5.623719,5.087805,5.605777,5.867391,6.099567,6.192879,4.771494,6.627576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-29T00:00:00Z,2.770172,3.112953,2.901502,2.968857,3.197906,2.756805,2.860548,2.84917,3.065159,2.937759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-30T00:00:00Z,4.398897,4.859112,4.385232,4.948105,4.420362,4.243252,3.904124,4.540357,4.915179,4.002533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-31T00:00:00Z,3.546919,3.36396,3.033293,3.512357,2.731205,2.998755,2.782355,3.395293,3.332302,2.815026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-01T00:00:00Z,6.383593,6.514344,5.998673,6.204927,5.66881,6.057219,6.236543,6.679645,6.080447,6.397531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-02T00:00:00Z,6.060854,5.963813,6.387841,5.911453,5.752733,6.779246,7.002918,6.95868,5.74272,7.387849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-03T00:00:00Z,6.004251,5.717802,5.34,5.436254,4.748031,5.828934,5.649226,6.179425,5.10767,5.939497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-04T00:00:00Z,6.547298,6.810081,6.674887,6.849608,6.18131,6.755675,6.61678,6.970988,6.589093,6.976129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-05T00:00:00Z,2.80784,2.900112,2.622891,2.949728,2.611696,2.628037,2.472964,2.794358,2.883525,2.539575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-06T00:00:00Z,6.119537,5.520273,5.458899,5.688672,4.676733,5.920075,5.413604,6.01192,5.375727,5.607788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-07T00:00:00Z,6.246917,6.472579,6.432314,6.251504,5.933556,6.808672,6.720081,6.90244,6.098271,7.071126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-08T00:00:00Z,1.956291,1.969122,1.959381,1.863154,1.885472,2.10294,2.103233,2.225522,1.834542,2.22393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-09T00:00:00Z,3.338107,3.413533,3.116422,3.388327,2.874231,3.166501,3.181057,3.575711,3.307512,3.229949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-10T00:00:00Z,5.094608,5.490754,5.399719,5.554442,5.251904,5.478713,5.285026,5.52166,5.497986,5.612015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-11T00:00:00Z,4.784427,5.155714,5.144944,5.264734,4.843367,5.063572,5.104427,5.35077,5.197204,5.306926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-12T00:00:00Z,4.560746,4.812152,4.623608,4.656539,4.409178,4.741771,4.730024,4.950819,4.535024,4.940856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-13T00:00:00Z,5.57761,5.413761,4.423665,5.235752,4.164551,4.40815,4.307867,5.167299,4.928745,4.310474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-14T00:00:00Z,5.450249,5.379449,4.171392,4.98923,4.00749,4.254586,3.952769,4.93425,4.707252,4.013942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-15T00:00:00Z,3.034303,3.131268,2.784428,2.929151,2.854427,2.728902,2.815957,3.033095,2.942598,2.86814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-16T00:00:00Z,5.009345,5.655297,5.392106,5.790991,5.229681,5.004057,5.298041,5.488168,5.795306,5.409087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-17T00:00:00Z,7.933488,8.124126,8.141779,7.960109,7.270459,8.487933,8.425863,8.771571,7.682065,8.903921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-18T00:00:00Z,6.993459,7.251025,6.727243,6.565126,6.277421,7.39237,7.136508,7.732322,6.321546,7.682798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-19T00:00:00Z,2.579226,2.807768,2.635921,2.620754,2.872767,2.850422,2.684625,2.870212,2.705088,2.907438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-20T00:00:00Z,4.140122,4.239021,3.625496,3.958738,3.494635,4.014704,3.570063,4.351375,3.946881,3.57068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-21T00:00:00Z,2.302813,2.615637,2.364291,2.557557,2.531408,2.283903,2.283453,2.488729,2.634324,2.314564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-22T00:00:00Z,4.864119,5.13079,5.107581,4.867005,4.839192,5.302184,5.507507,5.513561,4.753136,5.815417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-23T00:00:00Z,4.948823,5.223156,4.964438,4.911463,4.748656,5.156064,5.221175,5.501507,4.828197,5.486274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-24T00:00:00Z,2.216669,2.188418,2.34251,2.088615,2.285831,2.627861,2.599155,2.50506,2.0539,2.858397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-25T00:00:00Z,4.650035,4.613839,4.454064,4.896358,3.893018,4.464645,4.204822,4.732686,4.648781,4.336563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-26T00:00:00Z,5.438375,5.076645,4.830983,5.011558,4.432974,5.009383,5.011445,5.370428,4.773054,5.170077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-27T00:00:00Z,4.133532,4.109993,3.591424,3.650757,3.626696,3.817791,3.661611,3.939299,3.535877,3.799835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-28T00:00:00Z,4.753918,4.829768,4.647124,4.538544,4.377258,4.796603,4.871461,5.096722,4.378916,5.110017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-29T00:00:00Z,4.237366,3.982173,4.025677,3.569542,3.652329,4.697337,4.631746,4.548446,3.398432,5.008383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-30T00:00:00Z,3.186639,3.326313,3.26345,3.416437,3.404991,3.127456,3.376717,3.301513,3.432203,3.410486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-31T00:00:00Z,4.540606,5.250437,4.444122,5.355866,4.801656,4.072559,4.176393,4.777249,5.624221,4.102603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-01T00:00:00Z,9.906219,9.325095,9.395193,10.316042,7.547898,9.881699,9.274461,10.94477,9.887857,9.660103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-02T00:00:00Z,8.227373,8.485036,7.973648,8.274115,7.737772,7.767325,8.131603,8.408372,8.177035,8.247024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-03T00:00:00Z,7.02287,6.950588,6.825843,6.775815,6.172803,7.080013,7.308535,7.558634,6.602411,7.495336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-04T00:00:00Z,6.831842,6.647773,6.480511,6.295604,5.505005,6.970085,7.120222,7.385204,6.05962,7.368903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-05T00:00:00Z,3.940396,4.094558,3.732547,4.026007,3.431359,3.884444,3.583976,4.14522,3.892391,3.728513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-06T00:00:00Z,4.34904,3.737632,3.773356,3.77915,2.904021,4.337154,4.016555,4.470791,3.451064,4.222839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-07T00:00:00Z,4.145821,3.792937,3.494811,3.846568,3.14481,3.973475,3.460114,4.283174,3.649532,3.615902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-08T00:00:00Z,6.710816,6.713225,6.462466,6.425191,6.079573,6.608821,6.513743,6.904748,6.261515,6.735778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-09T00:00:00Z,3.671998,3.734676,3.474051,3.430097,3.234826,3.954026,3.681575,3.988446,3.368186,3.915054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-10T00:00:00Z,11.401895,11.221827,10.788998,11.709734,9.367433,10.960242,10.91193,12.388692,11.441315,11.246384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-11T00:00:00Z,8.655734,8.995355,8.454432,8.587282,8.391013,8.170182,8.460365,8.776475,8.514557,8.693072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-12T00:00:00Z,4.58365,4.628918,4.26491,4.390317,4.312098,4.325252,4.109072,4.468314,4.24855,4.291326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-13T00:00:00Z,3.689322,4.399964,3.247382,3.75854,4.025435,3.159447,3.215022,3.560649,3.940296,3.21675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-14T00:00:00Z,3.075024,3.686495,2.573357,3.239435,3.160244,2.504781,2.389497,2.960683,3.424508,2.363553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-15T00:00:00Z,4.812264,5.315448,4.418463,5.210084,4.464296,4.416109,4.141375,4.949094,5.299409,4.22926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-16T00:00:00Z,5.860329,6.102647,5.344205,6.16704,4.983982,5.63691,5.199262,6.289755,6.185691,5.359339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-17T00:00:00Z,4.237589,4.370175,3.934127,4.341285,3.619647,4.320352,3.884201,4.610635,4.386318,3.972659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-18T00:00:00Z,4.329963,4.518726,4.036994,4.350297,3.987075,4.335119,4.040609,4.678894,4.427776,4.185331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-19T00:00:00Z,3.154745,3.142382,2.933151,3.270259,2.684533,2.849093,3.039002,3.333212,3.174359,3.048854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-20T00:00:00Z,7.402291,7.388965,7.23271,7.143185,6.669053,7.643261,7.665066,8.032033,6.951297,8.098478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-21T00:00:00Z,4.889139,4.843757,4.880886,4.361607,4.706281,5.567981,5.247452,5.312576,4.129707,5.779189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-22T00:00:00Z,4.959879,4.984639,5.146628,5.420602,4.620575,5.284377,5.222048,5.649129,5.400605,5.388975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-23T00:00:00Z,6.886734,6.954809,6.329412,6.88041,5.996346,6.077904,6.168434,6.747033,6.719596,6.205902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-24T00:00:00Z,6.714751,6.517002,6.451126,6.222392,5.713245,6.785439,6.89224,7.261652,5.9489,7.119548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-25T00:00:00Z,4.120816,4.042476,4.127168,3.787922,3.876867,4.683962,4.612624,4.601878,3.663771,4.98702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-26T00:00:00Z,3.658035,3.617753,3.582227,3.526638,3.388381,3.989836,3.702346,3.914151,3.418897,3.975523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-27T00:00:00Z,2.513183,2.61068,2.442298,2.692918,2.602766,2.301701,2.290075,2.50982,2.733749,2.258709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-28T00:00:00Z,6.634824,6.220476,5.832352,5.927901,5.27133,6.325113,5.948881,6.516981,5.570498,6.283091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-01T00:00:00Z,3.6144,3.813092,3.624469,3.676692,3.507912,3.742101,3.671991,3.898763,3.615453,3.86515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-02T00:00:00Z,5.793605,6.084334,5.803084,6.032029,5.396021,5.721263,5.802534,6.168579,5.913023,5.999561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-03T00:00:00Z,3.897878,3.799024,4.053405,3.755306,3.548128,4.364996,4.330094,4.392429,3.603097,4.597205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-04T00:00:00Z,6.759759,6.659323,6.473517,7.044465,5.619219,6.821786,6.014846,7.311675,6.804753,6.25052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-05T00:00:00Z,7.615418,7.642687,7.236388,7.398651,6.595541,7.680091,7.408655,7.971158,7.189588,7.680207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-06T00:00:00Z,5.676208,5.914788,6.0971,5.792515,5.430782,6.431928,6.518896,6.537131,5.625015,6.908927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-07T00:00:00Z,5.060344,5.243945,5.346744,5.337101,5.031968,5.510765,5.581441,5.592716,5.271793,5.955462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-08T00:00:00Z,2.633116,2.491019,2.622528,2.661237,2.474193,2.638066,2.599254,2.706037,2.548579,2.686779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-09T00:00:00Z,2.257574,2.602468,2.419592,2.789931,2.634482,2.018424,2.146919,2.366997,2.897524,2.119603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-10T00:00:00Z,3.373288,3.550323,3.305004,3.485313,3.295628,3.402301,3.391591,3.587001,3.499583,3.480967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-11T00:00:00Z,6.829648,6.84546,6.703771,6.793144,5.951876,6.809074,6.991669,7.351978,6.625914,7.144398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-12T00:00:00Z,3.847981,3.746162,4.035491,3.628891,3.643568,4.300999,4.615342,4.355142,3.521583,4.822732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-13T00:00:00Z,5.285439,5.187313,5.171992,5.099342,4.647701,5.329991,5.533274,5.639856,4.954856,5.688747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-14T00:00:00Z,5.55378,5.603719,5.619497,5.322755,5.259778,6.059694,5.924393,6.070167,5.094626,6.41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-15T00:00:00Z,4.942425,4.570304,4.443757,4.515879,4.03389,4.706854,4.539624,4.8896,4.238345,4.71306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-16T00:00:00Z,9.82588,9.800972,9.667346,9.594274,8.876638,9.967476,9.981855,10.458152,9.373446,10.310129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-17T00:00:00Z,7.377046,7.173342,7.05147,6.856477,6.191429,7.621943,7.8903,7.895458,6.477981,8.256421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-18T00:00:00Z,5.886829,6.074277,5.412374,5.987521,4.959302,5.258277,5.224889,5.867075,5.718629,5.335047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-19T00:00:00Z,7.938302,8.378433,7.860944,8.357009,7.379769,7.719446,7.656974,8.425075,8.213038,7.786911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-20T00:00:00Z,7.238673,7.275428,7.235296,7.08139,6.540979,7.464911,7.64085,7.992523,6.910498,7.960051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-21T00:00:00Z,2.69392,2.623052,2.707301,2.527522,2.602448,3.019508,2.932216,2.955472,2.476068,3.128113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-22T00:00:00Z,7.409177,7.647188,6.526019,6.817246,6.898214,6.831623,6.776521,7.335693,6.821866,6.960999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-23T00:00:00Z,4.717922,4.893057,4.744443,4.804504,4.670212,4.594759,4.593619,4.771096,4.685799,4.831142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-24T00:00:00Z,3.648404,3.738388,3.713346,3.780581,3.415022,3.941735,3.759323,3.952816,3.701894,3.934203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-25T00:00:00Z,2.856149,2.750342,2.810306,2.715715,2.509618,3.111828,3.010241,3.147307,2.659882,3.144536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-26T00:00:00Z,3.579381,3.412509,3.512785,3.55406,3.004086,3.700282,3.609641,3.754463,3.420697,3.754422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-27T00:00:00Z,4.811645,4.616989,4.739891,4.441305,4.248653,5.03091,5.069061,5.078232,4.27508,5.298717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-28T00:00:00Z,4.664608,4.865846,4.511156,5.014554,4.50727,4.479793,4.426117,4.852001,5.005057,4.473708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-29T00:00:00Z,8.849526,8.781027,8.578712,9.209428,7.645683,8.647965,8.28905,9.296136,8.850734,8.476107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-30T00:00:00Z,8.403338,8.178721,7.783029,8.056307,7.173333,7.871414,7.943183,8.480454,7.790884,8.166292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-31T00:00:00Z,4.234726,4.239393,3.947648,4.286032,3.657993,4.006589,3.862547,4.166573,4.171541,3.966369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-01T00:00:00Z,5.76957,5.494448,5.892825,5.60702,5.256709,6.242282,6.586919,6.354372,5.459228,6.840674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-02T00:00:00Z,3.590694,3.402802,3.529947,3.145024,3.27921,3.99891,3.890764,3.948374,2.998703,4.241027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-03T00:00:00Z,6.129067,6.066182,5.83911,6.247023,5.203571,5.680583,5.690068,6.201888,5.999491,5.812664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-04T00:00:00Z,9.050811,8.916857,8.454246,9.240519,7.532373,8.382127,8.220458,9.23781,8.814753,8.406558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-05T00:00:00Z,7.253157,7.169548,6.740731,6.751929,6.43124,6.934021,6.792227,7.237563,6.540965,7.00143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-06T00:00:00Z,5.205663,5.004296,5.199019,4.743748,4.631318,5.771316,5.692517,5.747169,4.476758,6.085109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-07T00:00:00Z,4.964714,5.039298,4.720109,5.188573,4.372553,4.61437,4.516477,5.115325,5.045902,4.548272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-08T00:00:00Z,6.779476,6.579242,6.351065,6.841725,5.545558,6.303872,6.278518,6.973455,6.455669,6.37197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-09T00:00:00Z,5.154927,4.890232,4.864939,4.853112,4.086802,5.077673,5.097871,5.255281,4.602104,5.286224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-10T00:00:00Z,3.81079,3.640401,3.770457,3.872809,3.289287,3.82684,3.750718,4.032767,3.687593,3.865803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-11T00:00:00Z,6.093936,5.730666,5.710585,5.731179,5.0904,5.762912,5.978071,6.138687,5.459617,6.076485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-12T00:00:00Z,5.456411,5.270644,4.927331,5.08332,4.524693,5.075373,5.133107,5.410811,4.89849,5.310629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-13T00:00:00Z,3.357683,3.359591,3.490089,3.364648,3.277957,3.575726,3.676871,3.599415,3.297244,3.865971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-14T00:00:00Z,5.264461,4.899467,5.350367,5.210838,4.392327,5.610911,5.916915,5.803008,4.958013,6.10346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-15T00:00:00Z,4.264761,4.178738,4.122242,4.252078,4.1871,4.061407,4.09031,4.080575,4.176847,4.143317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-16T00:00:00Z,4.804818,5.117187,5.072309,5.408429,4.927357,4.866488,4.950009,5.166124,5.443239,5.078234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-17T00:00:00Z,6.545728,6.016133,6.382739,6.33237,5.44051,6.611077,6.583469,6.832307,5.946689,6.797567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-18T00:00:00Z,5.230013,5.157597,5.171676,4.902916,4.721318,5.439543,5.647371,5.587341,4.687007,5.918483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-19T00:00:00Z,3.799624,3.803963,3.250816,3.78238,3.188665,3.19849,3.028656,3.733441,3.681182,3.091832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-20T00:00:00Z,5.775684,5.884648,5.23179,5.70925,4.86396,5.343865,5.08865,5.665392,5.518204,5.290782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-21T00:00:00Z,4.321942,4.991852,4.099799,4.701957,4.618822,3.933624,3.827833,4.310081,4.845335,3.848281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
