,eco1,eco2,eco3,eco4,eco5,eco6,eco8,eco9,eco10,eco11,eco1,eco2,eco3,eco4,eco5,eco6,eco8,eco9,eco10,eco11,eco1,eco2,eco3,eco4,eco5,eco6,eco8,eco9,eco10,eco11
TIMESTEP,MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES)
1996-10-07T00:00:00Z,94.802477,91.622295,103.372682,97.960389,91.546481,112.570629,110.568855,106.486695,96.262045,114.403647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-08T00:00:00Z,28.435337,21.848588,24.683186,21.429365,71.684154,26.435274,29.757382,29.465632,18.767682,28.67307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-09T00:00:00Z,294.999116,302.963676,287.690612,302.86339,289.412486,281.188044,274.860336,289.718232,302.917282,273.137134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-10T00:00:00Z,322.692763,324.264024,319.178549,323.855776,318.746665,317.941585,313.121199,319.868224,323.129353,314.419266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-11T00:00:00Z,22.496323,24.868868,160.611392,38.309974,148.362137,196.219481,238.300022,115.34869,44.625287,249.157533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-12T00:00:00Z,155.535456,142.875926,160.802545,153.340209,139.586884,171.337245,167.174987,166.101607,147.653406,173.215733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-13T00:00:00Z,203.335567,184.113295,207.584371,187.618721,175.045077,222.492568,218.485634,211.36071,179.936081,223.331901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-14T00:00:00Z,269.663219,255.64113,258.972931,244.927338,239.809324,285.411883,271.060791,278.243295,235.740724,275.336262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-15T00:00:00Z,131.036192,135.458102,130.232601,140.476416,126.84175,130.959962,124.261028,131.544108,140.277444,127.955195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-16T00:00:00Z,193.919826,185.292733,196.972977,187.112848,181.703584,201.866649,203.665269,197.345215,184.215255,205.679539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-17T00:00:00Z,203.063175,194.774221,202.652383,194.363014,188.523988,209.830157,207.682878,205.064362,191.3142,209.974702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-18T00:00:00Z,233.109262,238.813273,231.189189,239.361459,241.785695,225.069718,223.624246,228.434636,243.582348,222.41818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-19T00:00:00Z,332.955,335.245204,327.05704,334.561999,327.550557,324.667266,319.149188,328.143355,333.79572,320.119551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-20T00:00:00Z,319.506829,322.334503,313.290092,322.944875,311.03702,309.884165,302.123097,315.3795,321.553342,302.894012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-21T00:00:00Z,281.873558,288.950819,273.254753,274.67997,283.387857,286.222864,275.593548,283.867409,276.993602,279.619797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-22T00:00:00Z,199.201697,193.12249,197.521127,191.377086,191.421793,205.14752,201.564399,199.172089,188.969319,205.135946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-23T00:00:00Z,215.415901,216.213732,211.55384,214.285367,216.67687,210.229046,211.177764,211.943467,215.103045,208.859437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-24T00:00:00Z,281.059433,285.660462,274.936464,276.726015,279.242538,283.126314,272.409049,281.700886,277.151705,275.688896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-25T00:00:00Z,210.461675,207.718146,195.949184,198.329747,203.988826,205.811721,196.831694,201.935659,196.096602,202.63956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-26T00:00:00Z,150.524813,142.531983,160.383197,151.633191,144.567051,171.28173,161.890164,159.506446,145.911763,168.304931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-27T00:00:00Z,250.237498,215.577849,226.736548,205.617343,171.115173,245.641334,236.700794,238.514373,185.698261,240.201885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-28T00:00:00Z,284.501156,288.444364,281.203528,284.149436,283.841256,284.635758,277.219026,284.514776,284.113156,280.0777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-29T00:00:00Z,234.858211,238.586013,233.330074,233.927618,243.949069,237.535806,234.5123,235.687733,234.46972,236.841393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-30T00:00:00Z,238.891716,239.444083,235.547629,236.049442,235.457092,238.813717,236.317473,238.353026,235.7954,236.512179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-31T00:00:00Z,313.323356,321.349525,311.691942,325.479764,312.150661,302.517659,296.642238,308.610838,325.478236,296.566753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-01T00:00:00Z,246.39909,250.284104,243.461996,245.239412,253.210285,247.408477,245.095415,246.78689,245.921931,245.649347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-02T00:00:00Z,312.39944,316.950655,313.9886,321.764804,311.302278,308.863572,307.62553,312.230687,321.862841,307.086306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-03T00:00:00Z,344.338718,347.314321,336.409976,346.568275,333.371506,330.137863,325.559259,335.727918,336.820625,324.802581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-04T00:00:00Z,162.771534,152.148051,165.6112,157.383642,154.351127,175.380261,168.496073,167.360592,152.336045,175.101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-05T00:00:00Z,170.474031,153.849879,173.011142,164.33615,150.066118,184.201788,176.244401,175.986341,157.001111,180.650616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-06T00:00:00Z,154.286322,141.62233,158.873888,152.484138,141.777862,168.709303,160.277195,160.411659,145.907455,166.183695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-07T00:00:00Z,162.30608,157.223704,164.234369,162.62326,156.08229,167.073399,165.020481,164.180211,159.869576,166.86567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-08T00:00:00Z,231.544005,237.003707,228.498595,242.509344,231.552535,213.987889,218.997068,225.532282,244.827604,212.982067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-09T00:00:00Z,285.058698,289.530766,282.856745,287.369306,286.084579,282.810057,277.362588,283.702358,287.820008,278.699819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-10T00:00:00Z,275.26501,279.806605,273.955659,281.36951,274.671966,271.382177,265.742947,273.97023,282.104289,266.180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-11T00:00:00Z,312.271772,317.342712,308.142052,316.060144,311.400626,304.950241,298.29918,307.931351,316.096676,299.215125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-12T00:00:00Z,286.313058,274.457352,254.881554,200.215026,274.343102,317.98263,308.977389,303.492655,208.761894,311.935403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-13T00:00:00Z,186.092211,157.498502,175.776838,146.64024,130.160385,212.916776,201.17157,202.86649,135.166755,206.47605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-14T00:00:00Z,209.342717,180.062872,193.708864,166.56914,166.253869,253.109987,196.89818,216.903162,159.264821,236.859217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-15T00:00:00Z,97.21526,98.02895,100.046171,102.84253,92.633622,102.458431,98.232979,104.140181,103.620759,98.738594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-16T00:00:00Z,121.765066,115.00658,126.49019,127.573123,107.878924,134.006092,126.460361,129.642384,123.507041,129.732349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-17T00:00:00Z,144.402806,131.81942,150.574766,144.785785,126.645471,162.160482,153.433177,151.401025,138.629773,159.179427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-18T00:00:00Z,215.0816,199.607098,213.527074,198.829093,187.887225,225.649924,223.065895,218.07499,191.701486,227.131328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-19T00:00:00Z,271.418153,273.720195,269.700773,266.962607,272.645627,277.279632,268.252933,274.070573,264.946006,271.429539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-20T00:00:00Z,272.412864,280.670046,274.435432,287.81741,268.441501,270.621504,269.796931,272.203954,288.165374,269.529514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-21T00:00:00Z,239.491772,237.823308,211.850665,234.037463,210.129378,225.93165,193.754016,227.089482,228.661037,197.753468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-22T00:00:00Z,254.571668,219.503325,225.81656,172.08418,253.488195,327.513447,283.608021,265.7006,163.157615,314.777378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-23T00:00:00Z,165.318097,153.034218,169.753444,160.819837,154.04298,183.681848,174.641205,172.378323,154.692263,183.644541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-24T00:00:00Z,197.634432,185.327284,192.910272,182.492468,179.215557,208.268392,195.241004,195.807167,176.849587,204.58958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-25T00:00:00Z,165.260239,156.826949,163.909683,160.137904,154.152471,170.556418,165.15231,166.697379,155.181713,170.324919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-26T00:00:00Z,272.201146,279.974211,271.729942,279.208726,276.907077,264.774993,263.666937,269.451649,281.683344,262.757084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-27T00:00:00Z,14.163729,17.074081,182.956001,53.081869,174.751624,299.762044,249.760647,119.802984,52.845433,281.731842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-28T00:00:00Z,195.470972,172.886002,198.829166,182.105616,166.85929,218.357926,205.185679,204.230699,172.504211,214.721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-29T00:00:00Z,182.449103,170.912617,175.094228,171.257373,162.214309,187.950478,173.9265,179.944466,164.816025,182.044631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-30T00:00:00Z,158.38552,148.850492,159.583111,157.500953,140.019343,166.513242,161.088728,161.640567,151.700073,164.184987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-01T00:00:00Z,186.73449,184.303311,184.218855,187.486613,182.642651,182.461514,183.013766,184.520504,186.815984,182.017194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-02T00:00:00Z,301.395634,306.759302,298.889278,305.333343,300.096773,297.53984,289.285416,299.270152,304.941528,290.592797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-03T00:00:00Z,224.034914,221.700341,214.885799,217.475994,224.158739,218.455542,213.453892,219.594351,216.350186,213.787955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-04T00:00:00Z,299.232682,284.196872,256.006864,221.032349,269.195767,324.12203,315.977353,319.653808,214.98398,321.181344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-05T00:00:00Z,159.132274,152.856557,158.467345,160.831547,143.726171,162.847948,157.617427,161.378555,156.49216,159.249714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-06T00:00:00Z,236.072139,231.956463,230.025717,223.42228,225.365324,242.165545,234.421346,236.976544,220.035884,238.359802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-07T00:00:00Z,233.732775,230.245755,229.281093,227.053063,224.272863,239.851462,230.25657,234.488369,224.150435,232.980264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-08T00:00:00Z,289.031074,293.862157,285.273375,290.005826,291.018098,285.378517,279.0645,286.906932,290.895773,280.486374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-09T00:00:00Z,314.699704,317.258413,313.23281,318.117406,313.159818,311.659174,306.768363,312.801736,317.736147,308.01454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-10T00:00:00Z,228.671785,221.070454,219.703107,213.548953,211.641591,232.143361,222.484722,227.364848,209.13826,226.516864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-11T00:00:00Z,225.121109,220.070816,219.285194,214.907408,215.953452,228.172165,221.092806,224.151298,212.229873,224.210498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-12T00:00:00Z,217.962528,214.279687,208.683882,210.200303,208.901908,213.919552,206.739229,213.433162,208.233911,209.492683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-13T00:00:00Z,312.95742,317.630951,314.416669,320.879931,315.943027,311.489522,306.17501,311.88631,321.296816,307.731781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-14T00:00:00Z,13.944362,16.933368,174.005295,58.576162,223.465103,303.273384,231.306057,123.254324,63.617844,294.390915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-15T00:00:00Z,133.184612,125.726882,124.052328,137.731896,108.836124,131.926148,115.815455,135.870668,131.789033,116.470454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-16T00:00:00Z,159.024197,147.708322,159.865066,157.420839,140.122734,166.527969,161.16127,162.172386,151.877506,163.213687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-17T00:00:00Z,173.791261,169.859425,175.048457,173.812496,168.286202,175.193674,177.143295,174.393617,172.352919,176.114351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-18T00:00:00Z,264.519394,275.862764,264.931138,281.303768,267.222346,253.127285,256.596282,263.138089,284.792799,252.018071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-19T00:00:00Z,292.272319,292.634531,292.654747,295.637524,286.839023,298.188728,290.744523,296.067738,294.139616,293.262256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-20T00:00:00Z,291.226353,295.186584,289.420291,291.876561,291.623824,290.691291,284.100204,290.680404,291.348444,286.029793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-21T00:00:00Z,166.528717,147.373102,170.979945,161.240141,140.881671,182.783572,174.042995,174.349065,152.830133,179.624002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-22T00:00:00Z,197.104575,179.670258,191.77649,180.450578,170.500446,204.384431,194.025991,196.274317,173.238964,200.571421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-23T00:00:00Z,202.304646,190.953863,196.448556,187.506429,181.761035,207.459249,200.051689,200.112428,183.042979,206.147008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-24T00:00:00Z,212.134972,206.651352,210.247069,206.04262,203.881633,213.169135,213.828176,211.422486,204.272666,213.043579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-25T00:00:00Z,329.929326,333.456321,320.479339,317.338297,304.847031,314.842859,305.650769,317.666671,325.98663,305.868478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-26T00:00:00Z,140.209947,128.357345,145.646529,140.10037,121.833933,157.800488,149.402645,148.680822,133.52606,154.760028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-27T00:00:00Z,209.241023,195.898945,194.280938,190.88295,166.068703,207.389616,192.768629,202.667367,181.969196,199.7932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-28T00:00:00Z,201.662796,188.587738,196.739783,188.681692,176.770758,206.628901,201.064963,201.611311,183.166126,203.720748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-29T00:00:00Z,219.314191,212.413799,216.143252,208.643556,207.301562,225.798501,221.168781,220.416762,205.912073,223.321994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-30T00:00:00Z,225.512841,217.760137,223.869935,211.681897,215.353885,235.276503,231.730276,227.460977,207.577213,236.122673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-31T00:00:00Z,267.545517,267.107917,264.15651,260.452838,256.3661,271.661125,263.587226,269.713988,256.730129,266.649687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-01T00:00:00Z,153.936346,134.829389,153.969133,153.434315,123.025143,163.657512,161.130282,166.591626,146.720339,159.880813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-02T00:00:00Z,247.898549,243.614099,244.651279,239.570419,237.577644,253.568165,246.668083,249.453848,237.174851,248.799578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-03T00:00:00Z,261.211524,259.612949,256.47368,251.926483,252.772739,267.593235,258.094956,263.549997,249.633866,261.422966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-04T00:00:00Z,228.982194,225.531566,224.167794,218.05031,222.64092,233.106819,226.190474,228.034565,215.717807,229.898476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-05T00:00:00Z,231.583352,230.483809,228.986854,227.534787,228.617168,232.365333,230.116851,230.936144,226.942561,230.554388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-06T00:00:00Z,287.778603,296.679343,289.63494,298.007998,292.816634,284.9615,279.673106,287.212729,299.754635,280.346763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-07T00:00:00Z,317.950983,324.119102,318.198542,297.988834,301.086328,324.574393,313.776213,324.045662,303.806268,315.163407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-08T00:00:00Z,73.43449,76.261419,92.824466,71.341445,109.336407,56.434246,84.800813,61.968342,85.610109,105.635422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-09T00:00:00Z,149.690355,138.022662,150.37045,153.880753,123.51576,158.755688,147.505498,155.170011,147.854287,147.702931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-10T00:00:00Z,249.68546,250.488765,248.02693,248.143013,246.60155,250.821334,248.529509,250.762896,247.804239,248.96429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-11T00:00:00Z,286.593066,293.969376,287.36576,295.034816,289.620999,283.911343,278.28016,286.768614,296.101838,278.710139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-12T00:00:00Z,324.916361,333.337383,317.731908,336.043078,313.25145,306.299268,298.486891,316.164395,335.080441,296.680446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-13T00:00:00Z,295.818093,292.271929,256.834965,208.707386,260.590647,314.146447,309.299316,312.627295,191.3199,310.049876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-14T00:00:00Z,76.765281,78.465151,176.833463,99.778708,160.162869,284.329472,200.901379,164.307511,85.552663,248.521179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-15T00:00:00Z,172.095674,157.786432,172.08902,163.380821,156.950254,183.733613,173.364628,175.282684,156.526713,179.864434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-16T00:00:00Z,270.035401,279.381819,270.11085,277.403584,279.84636,264.459757,262.637488,267.571346,280.712251,262.031222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-17T00:00:00Z,316.673569,321.317483,310.679048,320.047663,312.934655,306.623011,299.630683,311.016876,319.706321,300.102759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-18T00:00:00Z,296.824793,300.545,294.122913,298.27197,295.853331,293.902631,287.041371,295.031272,297.919272,288.566387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-19T00:00:00Z,251.413345,254.943091,244.148719,246.643014,246.77929,250.822036,241.133649,250.169898,245.331003,244.270802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-20T00:00:00Z,281.286392,287.091553,274.491841,279.31002,277.971075,279.346764,267.930966,280.648441,279.791313,269.484167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-21T00:00:00Z,238.550629,242.175713,224.44491,226.042721,231.765138,236.127105,223.726744,231.301299,225.204188,230.407059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-22T00:00:00Z,184.059604,176.546921,183.163938,178.459012,170.618286,188.249129,187.7288,185.04362,175.148825,188.376987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-23T00:00:00Z,257.723741,255.692612,254.376065,250.488488,252.029682,262.657783,256.597926,260.124276,248.665833,258.413182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-24T00:00:00Z,156.598732,152.915335,147.897259,158.623017,138.959226,150.362232,142.595865,154.491594,154.776404,143.593171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-25T00:00:00Z,259.361267,264.276599,259.172989,261.926094,266.087434,257.942233,254.8351,258.584052,263.687477,255.135259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-26T00:00:00Z,257.361818,163.87314,224.082029,159.372154,168.405618,269.676491,258.503986,243.421696,148.368386,267.524199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-27T00:00:00Z,158.306172,148.354151,162.465565,158.092574,144.607405,168.660962,165.230298,163.550275,153.024168,168.411375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-28T00:00:00Z,218.257406,183.197046,210.772679,188.183204,165.165396,246.582358,245.905056,233.564271,166.889837,248.00457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-29T00:00:00Z,88.542507,84.118003,85.779165,83.346111,73.623195,99.293884,91.876418,97.923162,81.178363,93.833137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-30T00:00:00Z,138.454288,123.164888,145.334845,148.69567,111.790863,145.271822,146.969209,150.415696,143.527925,143.108135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-31T00:00:00Z,249.617106,250.404456,242.047393,243.308172,240.37412,250.286533,240.693028,249.014575,241.712397,241.399216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-01T00:00:00Z,263.805619,263.070093,258.842565,254.213993,255.402459,271.440923,261.193812,267.106818,251.728306,264.580032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-02T00:00:00Z,244.650519,241.344695,200.071652,222.944573,181.606103,222.202838,182.313791,220.63379,212.525067,189.919953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-03T00:00:00Z,174.547225,155.830852,166.106282,162.725908,141.722698,191.024221,168.469381,182.266852,153.142804,181.596361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-04T00:00:00Z,158.054138,152.151169,152.090177,160.867968,139.45575,155.03249,146.813666,157.235131,156.655065,147.033298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-05T00:00:00Z,274.506519,284.284019,276.943408,284.26467,284.865651,270.809582,267.483228,273.756329,287.660253,266.565444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-06T00:00:00Z,24.377781,23.802932,134.023314,36.343019,128.200664,201.612985,233.837409,115.441646,39.33351,254.766103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-07T00:00:00Z,165.252782,147.526328,157.811546,150.136175,140.168549,176.765145,160.346188,171.543011,144.045605,165.916726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-08T00:00:00Z,217.932996,212.754957,211.133133,245.108332,208.38843,186.065398,183.887135,209.381661,238.957943,165.49955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-09T00:00:00Z,129.787165,37.539061,210.917479,80.586291,173.537909,328.434346,300.895689,239.16059,71.772109,316.078163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-10T00:00:00Z,249.992948,241.988416,269.311146,271.437478,236.280774,246.446007,247.860903,251.123902,265.092427,243.53703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-11T00:00:00Z,317.582118,322.020148,311.909548,321.566848,311.427194,309.349343,301.582302,312.780253,320.463889,301.937144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
